subID	TimeConstraint	Model	randi	scl0	eta0	Mp0	wp0	scl	eta	Mp	wp	nll	nllsd	success	iterations
1.000000	1.500000	1.000000	37.000000	1.046327	0.309050	1.000000	1.000000	1.092969	0.148047	1.000000	1.000000	137.813018	0.977404	2.000000	15.000000
1.000000	1.500000	1.000000	38.000000	0.918067	0.291452	1.000000	1.000000	1.730619	0.148615	1.000000	1.000000	136.481582	1.011668	2.000000	15.000000
1.000000	1.500000	1.000000	10.000000	1.094549	0.127091	1.000000	1.000000	1.327637	0.153302	1.000000	1.000000	136.110207	0.118651	2.000000	13.000000
1.000000	1.500000	1.000000	36.000000	0.958721	0.132859	1.000000	1.000000	1.242259	0.167243	1.000000	1.000000	136.513091	0.102101	2.000000	17.000000
1.000000	1.500000	1.000000	25.000000	0.986811	0.109165	1.000000	1.000000	1.403630	0.154490	1.000000	1.000000	136.094342	0.100545	1.000000	18.000000
1.000000	1.500000	1.000000	40.000000	0.943911	0.188768	1.000000	1.000000	1.165016	0.169760	1.000000	1.000000	136.684083	0.096929	2.000000	18.000000
1.000000	1.500000	1.000000	2.000000	1.097553	0.397650	1.000000	1.000000	1.982791	0.131133	1.000000	1.000000	137.137908	1.358906	2.000000	19.000000
1.000000	1.500000	1.000000	30.000000	1.040008	0.109175	1.000000	1.000000	1.153691	0.170236	1.000000	1.000000	136.573672	0.073983	2.000000	18.000000
1.000000	1.500000	1.000000	22.000000	0.935343	0.218543	1.000000	1.000000	1.210522	0.157886	1.000000	1.000000	136.465057	0.108428	2.000000	18.000000
1.000000	1.500000	1.000000	11.000000	1.067508	0.169525	1.000000	1.000000	1.066800	0.155988	1.000000	1.000000	136.759357	0.114164	2.000000	19.000000
1.000000	1.500000	1.000000	3.000000	0.990879	0.303527	1.000000	1.000000	1.452010	0.161118	1.000000	1.000000	136.047241	0.092896	2.000000	18.000000
1.000000	1.500000	1.000000	28.000000	0.978720	0.360673	1.000000	1.000000	0.988184	0.151224	1.000000	1.000000	137.282328	0.130969	1.000000	22.000000
1.000000	1.500000	1.000000	17.000000	0.981402	0.313570	1.000000	1.000000	1.334094	0.155014	1.000000	1.000000	137.287297	0.991061	1.000000	26.000000
1.000000	1.500000	1.000000	27.000000	1.099372	0.163658	1.000000	1.000000	1.132787	0.174052	1.000000	1.000000	136.733475	0.072413	2.000000	20.000000
1.000000	1.500000	1.000000	12.000000	0.902912	0.290773	1.000000	1.000000	1.399262	0.158087	1.000000	1.000000	136.116925	0.090047	2.000000	19.000000
1.000000	1.500000	1.000000	23.000000	0.988424	0.184907	1.000000	1.000000	1.284160	0.169467	1.000000	1.000000	136.744727	0.087615	1.000000	24.000000
1.000000	1.500000	1.000000	1.000000	0.959635	0.326279	1.000000	1.000000	1.827767	0.153663	1.000000	1.000000	135.655118	0.103917	1.000000	27.000000
1.000000	1.500000	1.000000	29.000000	1.057914	0.242777	1.000000	1.000000	1.118099	0.176821	1.000000	1.000000	136.686591	0.079158	1.000000	25.000000
1.000000	1.500000	1.000000	34.000000	0.913386	0.269729	1.000000	1.000000	1.173696	0.159752	1.000000	1.000000	136.455146	0.106255	2.000000	23.000000
1.000000	1.500000	1.000000	31.000000	1.021949	0.306624	1.000000	1.000000	2.390449	0.143422	1.000000	1.000000	135.625868	0.114481	1.000000	22.000000
1.000000	1.500000	1.000000	24.000000	0.969964	0.366951	1.000000	1.000000	1.203845	0.193549	1.000000	1.000000	137.311554	0.054129	2.000000	27.000000
1.000000	1.500000	2.000000	39.000000	1.055548	0.206040	1.000000	1.000000	0.861902	0.174343	1.000000	1.000000	136.586734	0.094499	2.000000	12.000000
1.000000	1.500000	2.000000	12.000000	1.014484	0.376649	1.000000	1.000000	1.402563	0.147974	1.000000	1.000000	136.221378	0.977253	2.000000	12.000000
1.000000	1.500000	2.000000	20.000000	1.045394	0.302150	1.000000	1.000000	1.073328	0.174991	1.000000	1.000000	136.119577	0.093837	2.000000	11.000000
1.000000	1.500000	2.000000	14.000000	1.000934	0.279934	1.000000	1.000000	1.617780	0.164444	1.000000	1.000000	135.041041	0.080362	2.000000	14.000000
1.000000	1.500000	2.000000	33.000000	1.064904	0.156439	1.000000	1.000000	1.064941	0.156396	1.000000	1.000000	136.887276	1.002290	2.000000	12.000000
1.000000	1.500000	2.000000	1.000000	0.958291	0.158400	1.000000	1.000000	0.868388	0.167456	1.000000	1.000000	136.460733	0.079287	2.000000	12.000000
1.000000	1.500000	2.000000	38.000000	0.921171	0.111438	1.000000	1.000000	1.023312	0.166671	1.000000	1.000000	135.852992	0.104856	2.000000	13.000000
1.000000	1.500000	2.000000	26.000000	0.925267	0.301144	1.000000	1.000000	1.184888	0.168958	1.000000	1.000000	135.806689	0.122001	2.000000	13.000000
1.000000	1.500000	2.000000	34.000000	1.053179	0.318557	1.000000	1.000000	1.126001	0.144714	1.000000	1.000000	137.693012	1.380377	2.000000	13.000000
1.000000	1.500000	2.000000	27.000000	1.031923	0.379301	1.000000	1.000000	1.636714	0.152256	1.000000	1.000000	134.778170	0.099681	2.000000	15.000000
1.000000	1.500000	2.000000	35.000000	1.045888	0.386989	1.000000	1.000000	1.291759	0.160358	1.000000	1.000000	135.490401	0.098594	2.000000	13.000000
1.000000	1.500000	2.000000	19.000000	0.958931	0.212882	1.000000	1.000000	1.368039	0.180930	1.000000	1.000000	135.774476	0.078520	2.000000	15.000000
1.000000	1.500000	2.000000	30.000000	1.072565	0.325738	1.000000	1.000000	1.510201	0.164852	1.000000	1.000000	135.070494	0.114798	2.000000	16.000000
1.000000	1.500000	2.000000	15.000000	0.936585	0.286467	1.000000	1.000000	1.375731	0.161514	1.000000	1.000000	135.205492	0.095115	2.000000	14.000000
1.000000	1.500000	2.000000	6.000000	1.040974	0.217745	1.000000	1.000000	1.115176	0.146541	1.000000	1.000000	135.522051	0.100651	2.000000	14.000000
1.000000	1.500000	2.000000	10.000000	1.068606	0.197688	1.000000	1.000000	1.095000	0.172418	1.000000	1.000000	135.922699	0.083105	2.000000	16.000000
1.000000	1.500000	2.000000	11.000000	1.049451	0.311494	1.000000	1.000000	1.138403	0.164600	1.000000	1.000000	135.605385	0.083364	2.000000	16.000000
1.000000	1.500000	2.000000	13.000000	0.938426	0.208215	1.000000	1.000000	1.046704	0.151416	1.000000	1.000000	135.924119	0.123170	2.000000	15.000000
1.000000	1.500000	2.000000	28.000000	1.087389	0.298408	1.000000	1.000000	1.562482	0.151187	1.000000	1.000000	134.721575	0.108839	2.000000	18.000000
1.000000	1.500000	2.000000	18.000000	1.095869	0.354808	1.000000	1.000000	1.196748	0.165578	1.000000	1.000000	135.556451	0.098569	2.000000	18.000000
1.000000	1.500000	2.000000	32.000000	0.987664	0.222626	1.000000	1.000000	1.465547	0.140790	1.000000	1.000000	136.600765	1.352873	2.000000	18.000000
1.000000	1.500000	2.000000	22.000000	0.922022	0.200641	1.000000	1.000000	1.646482	0.147329	1.000000	1.000000	134.537418	0.090064	2.000000	19.000000
1.000000	1.500000	2.000000	31.000000	1.087015	0.267825	1.000000	1.000000	1.759292	0.146876	1.000000	1.000000	134.674653	0.133081	2.000000	15.000000
1.000000	1.500000	2.000000	8.000000	0.997848	0.284207	1.000000	1.000000	1.617279	0.117944	1.000000	1.000000	147.362398	2.664291	2.000000	20.000000
1.000000	1.500000	2.000000	40.000000	0.925784	0.257190	1.000000	1.000000	1.243392	0.160273	1.000000	1.000000	135.339593	0.083000	1.000000	21.000000
1.000000	1.500000	2.000000	4.000000	0.957770	0.340757	1.000000	1.000000	1.247681	0.167529	1.000000	1.000000	135.532381	0.065609	1.000000	19.000000
1.000000	1.500000	2.000000	25.000000	0.972684	0.123591	1.000000	1.000000	0.872074	0.186898	1.000000	1.000000	136.938698	0.070030	1.000000	20.000000
1.000000	1.500000	2.000000	29.000000	1.051474	0.322701	1.000000	1.000000	1.393945	0.146436	1.000000	1.000000	135.795921	0.974327	1.000000	22.000000
1.000000	1.500000	2.000000	21.000000	1.045093	0.223618	1.000000	1.000000	1.116237	0.152828	1.000000	1.000000	135.636732	0.110039	2.000000	17.000000
1.000000	1.500000	2.000000	17.000000	1.011255	0.114271	1.000000	1.000000	1.284316	0.153235	1.000000	1.000000	136.207389	0.983786	1.000000	24.000000
1.000000	1.500000	2.000000	9.000000	0.914526	0.242135	1.000000	1.000000	1.068085	0.154302	1.000000	1.000000	135.838870	0.109785	1.000000	22.000000
1.000000	1.500000	2.000000	36.000000	1.014185	0.181862	1.000000	1.000000	1.480067	0.152689	1.000000	1.000000	135.044464	0.151369	1.000000	21.000000
1.000000	1.500000	2.000000	3.000000	1.062317	0.257909	1.000000	1.000000	2.176196	0.143277	1.000000	1.000000	134.746007	0.110381	1.000000	21.000000
1.000000	1.500000	2.000000	24.000000	0.956182	0.135280	1.000000	1.000000	2.104572	0.136406	1.000000	1.000000	134.451276	0.113522	1.000000	24.000000
1.000000	1.500000	2.000000	37.000000	0.917200	0.110733	1.000000	1.000000	1.844151	0.156254	1.000000	1.000000	134.841486	0.100476	2.000000	21.000000
1.000000	1.500000	2.000000	16.000000	1.026483	0.245581	1.000000	1.000000	1.328652	0.150364	1.000000	1.000000	135.142309	0.114728	1.000000	27.000000
1.000000	1.500000	2.000000	7.000000	1.072638	0.360323	1.000000	1.000000	2.216686	0.171904	1.000000	1.000000	135.602772	0.068674	1.000000	24.000000
1.000000	1.500000	2.000000	2.000000	0.940917	0.373433	1.000000	1.000000	1.472842	0.187563	1.000000	1.000000	135.931097	0.081869	1.000000	21.000000
1.000000	1.500000	2.000000	5.000000	1.019461	0.243712	1.000000	1.000000	0.919447	0.165950	1.000000	1.000000	136.433156	0.114459	1.000000	27.000000
1.000000	1.500000	2.000000	23.000000	1.039963	0.318506	1.000000	1.000000	1.530807	0.161392	1.000000	1.000000	135.126883	0.130255	1.000000	35.000000
2.000000	10.000000	1.000000	32.000000	0.917151	0.265785	1.000000	1.000000	0.864324	0.431000	1.000000	1.000000	178.237072	0.072669	2.000000	11.000000
2.000000	10.000000	1.000000	18.000000	0.911135	0.224783	1.000000	1.000000	1.347128	0.507064	1.000000	1.000000	178.313952	0.079387	2.000000	11.000000
2.000000	10.000000	1.000000	38.000000	0.930949	0.252981	1.000000	1.000000	0.835329	0.450837	1.000000	1.000000	178.358669	0.063747	2.000000	11.000000
2.000000	10.000000	1.000000	5.000000	1.048255	0.325919	1.000000	1.000000	1.041304	0.435456	1.000000	1.000000	178.121925	0.057598	2.000000	12.000000
2.000000	10.000000	1.000000	39.000000	0.948572	0.162658	1.000000	1.000000	1.118642	0.443028	1.000000	1.000000	178.037833	0.079677	2.000000	11.000000
2.000000	10.000000	1.000000	34.000000	1.003711	0.140536	1.000000	1.000000	0.923988	0.446605	1.000000	1.000000	178.225530	0.077972	2.000000	11.000000
2.000000	10.000000	1.000000	1.000000	0.980870	0.366289	1.000000	1.000000	1.002646	0.413268	1.000000	1.000000	178.124379	0.082415	2.000000	11.000000
2.000000	10.000000	1.000000	36.000000	1.094435	0.210231	1.000000	1.000000	0.835269	0.474689	1.000000	1.000000	178.318629	0.077831	2.000000	11.000000
2.000000	10.000000	1.000000	25.000000	0.969412	0.327777	1.000000	1.000000	0.620158	0.425361	1.000000	1.000000	178.306382	0.073146	2.000000	13.000000
2.000000	10.000000	1.000000	11.000000	0.913744	0.122135	1.000000	1.000000	0.785579	0.409677	1.000000	1.000000	178.223266	0.076925	2.000000	11.000000
2.000000	10.000000	1.000000	22.000000	1.043605	0.371774	1.000000	1.000000	0.953198	0.411261	1.000000	1.000000	178.091834	0.089125	2.000000	14.000000
2.000000	10.000000	1.000000	16.000000	0.908304	0.106026	1.000000	1.000000	1.065109	0.443538	1.000000	1.000000	178.085454	0.059607	2.000000	12.000000
