subID	TimeConstraint	Model	randi	scl0	eta0	Mp0	wp0	scl	eta	Mp	wp	nll	nllsd	success	iterations
1.000000	10.000000	1.000000	16.000000	1.000000	0.292340	1.000000	1.000000	1.000000	0.079495	1.000000	1.000000	19.963428	0.002688	2.000000	13.000000
1.000000	10.000000	1.000000	30.000000	1.000000	0.224396	1.000000	1.000000	1.000000	0.079859	1.000000	1.000000	19.960290	0.002839	2.000000	15.000000
1.000000	10.000000	1.000000	3.000000	1.000000	0.313131	1.000000	1.000000	1.000000	0.080277	1.000000	1.000000	19.966255	0.002038	2.000000	13.000000
1.000000	1.500000	1.000000	24.000000	1.000000	0.158192	1.000000	1.000000	1.000000	0.517188	1.000000	1.000000	22.680858	0.004448	2.000000	9.000000
1.000000	1.500000	1.000000	37.000000	1.000000	0.285772	1.000000	1.000000	1.000000	0.519997	1.000000	1.000000	22.678690	0.004070	2.000000	9.000000
1.000000	1.500000	1.000000	25.000000	1.000000	0.254011	1.000000	1.000000	1.000000	0.411792	1.000000	1.000000	22.663792	0.004078	2.000000	9.000000
1.000000	1.500000	1.000000	32.000000	1.000000	0.153955	1.000000	1.000000	1.000000	0.544633	1.000000	1.000000	22.685248	0.004208	2.000000	9.000000
1.000000	1.500000	1.000000	18.000000	1.000000	0.120737	1.000000	1.000000	1.000000	0.422761	1.000000	1.000000	22.660700	0.003861	2.000000	10.000000
1.000000	1.500000	1.000000	19.000000	1.000000	0.231365	1.000000	1.000000	1.000000	0.411639	1.000000	1.000000	22.663439	0.002810	2.000000	10.000000
1.000000	1.500000	1.000000	2.000000	1.000000	0.360716	1.000000	1.000000	1.000000	0.470779	1.000000	1.000000	22.665938	0.002759	2.000000	10.000000
1.000000	1.500000	1.000000	21.000000	1.000000	0.289716	1.000000	1.000000	1.000000	0.444641	1.000000	1.000000	22.667074	0.002691	2.000000	10.000000
1.000000	1.500000	1.000000	36.000000	1.000000	0.240316	1.000000	1.000000	1.000000	0.455650	1.000000	1.000000	22.659598	0.004258	2.000000	10.000000
1.000000	1.500000	1.000000	33.000000	1.000000	0.342681	1.000000	1.000000	1.000000	0.415930	1.000000	1.000000	22.664601	0.003781	2.000000	11.000000
1.000000	1.500000	1.000000	31.000000	1.000000	0.317410	1.000000	1.000000	1.000000	0.479183	1.000000	1.000000	22.670000	0.003781	2.000000	10.000000
1.000000	1.500000	1.000000	3.000000	1.000000	0.380576	1.000000	1.000000	1.000000	0.486529	1.000000	1.000000	22.666231	0.003952	2.000000	10.000000
1.000000	1.500000	1.000000	40.000000	1.000000	0.357938	1.000000	1.000000	1.000000	0.427823	1.000000	1.000000	22.662559	0.003695	2.000000	11.000000
1.000000	1.500000	1.000000	14.000000	1.000000	0.126356	1.000000	1.000000	1.000000	0.465862	1.000000	1.000000	22.669844	0.003667	2.000000	11.000000
1.000000	1.500000	1.000000	6.000000	1.000000	0.292587	1.000000	1.000000	1.000000	0.406506	1.000000	1.000000	22.667138	0.003862	2.000000	11.000000
1.000000	1.500000	1.000000	26.000000	1.000000	0.194571	1.000000	1.000000	1.000000	0.456038	1.000000	1.000000	22.663381	0.003753	2.000000	11.000000
1.000000	1.500000	1.000000	7.000000	1.000000	0.156349	1.000000	1.000000	1.000000	0.411052	1.000000	1.000000	22.664130	0.004240	2.000000	11.000000
1.000000	1.500000	1.000000	4.000000	1.000000	0.394619	1.000000	1.000000	1.000000	0.454930	1.000000	1.000000	22.662842	0.004602	2.000000	11.000000
1.000000	1.500000	1.000000	9.000000	1.000000	0.331535	1.000000	1.000000	1.000000	0.441104	1.000000	1.000000	22.663400	0.003532	2.000000	11.000000
1.000000	1.500000	1.000000	22.000000	1.000000	0.350117	1.000000	1.000000	1.000000	0.436995	1.000000	1.000000	22.660608	0.003312	2.000000	11.000000
1.000000	1.500000	1.000000	15.000000	1.000000	0.332023	1.000000	1.000000	1.000000	0.466251	1.000000	1.000000	22.661414	0.003740	2.000000	10.000000
1.000000	1.500000	1.000000	16.000000	1.000000	0.107828	1.000000	1.000000	1.000000	0.432856	1.000000	1.000000	22.665772	0.004757	2.000000	10.000000
1.000000	1.500000	1.000000	1.000000	1.000000	0.301820	1.000000	1.000000	1.000000	0.435750	1.000000	1.000000	22.667382	0.003925	2.000000	10.000000
1.000000	1.500000	1.000000	5.000000	1.000000	0.262130	1.000000	1.000000	1.000000	0.414956	1.000000	1.000000	22.662380	0.002815	2.000000	11.000000
1.000000	1.500000	1.000000	28.000000	1.000000	0.213866	1.000000	1.000000	1.000000	0.429247	1.000000	1.000000	22.670574	0.003384	2.000000	11.000000
1.000000	1.500000	1.000000	38.000000	1.000000	0.213828	1.000000	1.000000	1.000000	0.445501	1.000000	1.000000	22.659829	0.004151	2.000000	11.000000
1.000000	1.500000	1.000000	39.000000	1.000000	0.227435	1.000000	1.000000	1.000000	0.444666	1.000000	1.000000	22.660905	0.004445	2.000000	12.000000
