subID	TimeConstraint	modeli	name	scl	eta	Mp	wp	nll	nllsd	success	iterations
19	1.5	1	dDNb	1.28105468153954	0.195842927694321	1	1	124.686465914789	0.0705046837296099	2	24
19	1.5	2	dDNd	0.799856626987457	0.227589321136475	1	1	125.674840877863	0.0705801026133046	2	24
20	10	1	dDNb	2.94903731048107	0.977330970484763	1	1	193.561044848472	0.0802054689414641	2	16
20	10	2	dDNd	1.06327486932278	1.05697032287717	1	1	193.511499872536	0.0667124792361236	2	16
20	1.5	1	dDNb	2.99999389648438	0.263851928710937	1	1	157.555521250932	0.0930970071142918	2	16
20	1.5	2	dDNd	2.02148332044017	0.27811487155268	1	1	159.66364991326	0.0738816209153972	2	15
21	10	1	dDNb	2.99999847412109	0.279484558105469	1	1	193.210144860354	0.0849433912920548	2	22
21	10	2	dDNd	2.79669479578734	0.263101238757372	1	1	195.227214801084	0.0834157644395392	2	23
21	1.5	1	dDNb	2.99999990463257	0.206057262420654	1	1	187.353038399432	0.0768902136589334	2	17
21	1.5	2	dDNd	2.98933100700379	0.205302667617798	1	1	189.819742663642	0.0806132660315897	2	19
22	10	1	dDNb	0.675054740905762	0.508082473278046	1	1	180.592816806292	0.0822302028802833	2	17
22	10	2	dDNd	0.469438117864774	0.492541165705188	1	1	180.761191400908	0.0790911010230053	1	31
22	1.5	1	dDNb	1.63259356544941	0.329912296112366	1	1	165.861545366931	0.0706143579002877	1	19
22	1.5	2	dDNd	0.200310613214969	0.45996510758996	1	1	167.36342037285	0.0620998056573428	1	20
23	10	1	dDNb	1.17908463478088	0.103194761276245	1	1	87.2261231521374	0.0562760965245169	2	11
23	10	2	dDNd	1.2894557595253	0.100116094946861	1	1	86.4563115852479	0.0586159214822715	2	28
23	1.5	1	dDNb	0.656756591796875	0.209588623046875	1	1	131.934079422853	0.0682594910807199	2	13
23	1.5	2	dDNd	2.99999999990687	0.178189064795151	1	1	128.66219233274	0.0656334571866933	2	25
24	10	1	dDNb	2.48373413085938	0.0258056640625	1	1	134.629381444131	0.0610560117262854	2	14
24	10	2	dDNd	1.25004231929779	0.0312780767679214	1	1	124.281083794451	0.0549413066455529	2	19
24	1.5	1	dDNb	1.36434326171875	6.10351562496669e-06	1	1	96.5011899750572	0.0670280768851849	2	13
24	1.5	2	dDNd	0.888763427734375	9.5367431590665e-08	1	1	89.4897088550431	0.0668208074925372	2	13
25	10	1	dDNb	0.200000023841858	0.207897865772247	1	1	128.361971801356	0.0937577371989307	2	22
25	10	2	dDNd	0.298886108398437	0.202802276611328	1	1	128.309637511047	0.0661452014982038	2	11
25	1.5	1	dDNb	0.9708984375	0.27138671875	1	1	143.481573387275	0.0877908240853384	2	11
25	1.5	2	dDNd	1.0146484375	0.28076171875	1	1	143.460471391955	0.0699591918844301	2	12
26	10	1	dDNb	0.328596496582031	0.0785423278808594	1	1	41.1921834820789	0.0644560120201223	2	11
26	10	2	dDNd	0.28365478515625	0.0804534912109375	1	1	41.2898299367175	0.062809924972976	2	11
26	1.5	1	dDNb	0.8029296875	0.12490234375	1	1	65.4188379989658	0.086657223001483	2	12
26	1.5	2	dDNd	0.200000000023283	0.128593533055391	1	1	65.3819144582663	0.0962935161124331	1	18
27	10	1	dDNb	2.41615428328514	0.313227561116219	1	1	170.979383467978	0.072099632447594	2	24
27	10	2	dDNd	2.99999999999964	0.261900261263509	1	1	166.723911213559	0.106807868600721	1	26
27	1.5	1	dDNb	1.04933112243307	0.430473249850911	1	1	176.043496086437	0.0856927105667831	2	17
27	1.5	2	dDNd	2.96239638179541	0.384601560980082	1	1	173.846419140387	0.0637445525744489	2	27
28	10	1	dDNb	0.755532836914062	0.141516876220703	1	1	92.5330611209426	0.110653407543323	2	14
28	10	2	dDNd	0.207946176019322	0.156660977638967	1	1	92.6034250075014	0.104034914124776	2	22
28	1.5	1	dDNb	1.73298646833428	0.0252617352554807	1	1	77.6019427010313	0.0443580797557872	2	20
28	1.5	2	dDNd	1.36510276794434	0.0484838485717773	1	1	77.6305809279678	0.0550767964168861	2	15
29	10	1	dDNb	0.455250215530395	0.241774594783783	1	1	154.295490544538	0.0756186474871759	2	14
29	10	2	dDNd	1.00797522366047	0.232951412349939	1	1	154.229754525788	0.0654711231877349	1	27
29	1.5	1	dDNb	1.45621217489243	0.654564845561981	1	1	181.027590628164	0.0812710319769769	1	28
29	1.5	2	dDNd	2.58029692322016	0.619086312502623	1	1	180.796798564944	0.0705798918167944	2	13
30	10	1	dDNb	2.99999847412109	0.209110260009766	1	1	99.6075202816109	0.067464964143636	2	26
30	10	2	dDNd	2.99999961853027	0.199156188964844	1	1	97.4301187157897	0.0791881316870032	2	16
30	1.5	1	dDNb	2.99999804496765	0.249436843395233	1	1	124.938534327871	0.075937341665593	1	21
30	1.5	2	dDNd	2.99999997615814	0.243022787570953	1	1	119.437211313828	0.0784338701694826	2	15
31	10	1	dDNb	0.200002838601358	1.99999999997672	1	1	197.769299254226	0.0753884087840811	2	18
31	10	2	dDNd	2.70229285147507	1.91191057582619	1	1	196.168001402243	0.0726624107811801	2	17
31	1.5	1	dDNb	0.200003889668733	1.99999999990687	1	1	173.669663249325	0.0725319228752262	2	14
31	1.5	2	dDNd	2.99909354299307	1.23556622099131	1	1	172.83489967042	0.0722965896568929	2	22
32	10	1	dDNb	2.99999999403954	0.0666026622056961	1	1	133.964941207501	0.0683647701930678	2	14
32	10	2	dDNd	0.786926363408565	0.314368043094873	1	1	136.057236161533	0.0559227945236024	1	22
32	1.5	1	dDNb	2.99990234375	0.145703125	1	1	153.988390404815	0.0680915935563466	2	17
32	1.5	2	dDNd	2.34729640307097	0.263297884457671	1	1	157.10670551795	0.0755500948433233	1	24
33	10	1	dDNb	0.200000736117363	1.99970702975988	1	1	198.177501459088	0.0823194290160517	2	14
33	10	2	dDNd	0.747073983677501	1.99996823941642	1	1	198.190084422502	0.0781342389914449	1	27
33	1.5	1	dDNb	0.282279876153916	1.93532373593189	1	1	175.085839487409	0.077898029075143	2	15
33	1.5	2	dDNd	1.00872031226754	1.93269828986377	1	1	175.001370851141	0.0802745844086994	2	12
34	10	1	dDNb	1.86200408935547	0.0386894226074218	1	1	75.951305783615	0.0436750616677317	2	14
34	10	2	dDNd	1.47908363342285	9.5367431590665e-08	1	1	73.5676622051343	0.0598143775854796	2	17
34	1.5	1	dDNb	1.27238183021545	0.146677187085152	1	1	79.633790427488	0.0588214946409375	2	20
34	1.5	2	dDNd	1.08130193753168	0.152887311379891	1	1	79.2249645935302	0.0708991710088281	2	23
35	10	1	dDNb	1.0462890625	0.19111328125	1	1	83.2478943853483	0.097027326576921	1	25
35	10	2	dDNd	0.509050536155701	0.204448473453522	1	1	83.4277928830306	0.106280685713962	2	11
35	1.5	1	dDNb	0.200000023841858	0.219844317436218	1	1	84.8182727829762	0.0776580200008465	1	24
35	1.5	2	dDNd	0.200000023841858	0.219045197963715	1	1	84.8945082016002	0.0723602314616617	2	20
36	10	1	dDNb	0.200000039389124	0.199506868611206	1	1	80.788646330997	0.0843719472262189	2	22
36	10	2	dDNd	0.200000023841858	0.19743800163269	1	1	81.0729276751284	0.094985556354561	2	17
36	1.5	1	dDNb	0.200000095367431	0.226192426681519	1	1	87.3506085917247	0.0518928355429628	2	16
36	1.5	2	dDNd	0.200000000001455	0.229514907510747	1	1	87.4353920930828	0.0580460239088509	2	17
37	10	1	dDNb	0.280533695220947	0.665865421295166	1	1	181.537015838423	0.0890996335369261	2	17
37	10	2	dDNd	2.99990234375	0.465771484375	1	1	177.540142307156	0.0796361021109469	2	14
37	1.5	1	dDNb	0.423950099945068	1.99387877285481	1	1	198.242484650157	0.0726665743021574	2	19
37	1.5	2	dDNd	0.677534954219118	1.99999999999991	1	1	198.212732513339	0.074940585713316	1	20
38	10	1	dDNb	0.200000000372529	0.185124529898167	1	1	101.406857725651	0.0690871449953088	2	19
38	10	2	dDNd	0.203125095367431	0.184697151184082	1	1	101.457085661199	0.0528902972647782	2	19
38	1.5	1	dDNb	0.200000001490116	0.386353394389153	1	1	157.375746396192	0.0840488442315749	2	17
38	1.5	2	dDNd	0.58127936716628	0.380163152331079	1	1	157.281970479383	0.0659191653395328	2	16
39	10	1	dDNb	0.415785321802832	0.213103829231113	1	1	138.732594957532	0.083480395621324	2	19
39	10	2	dDNd	0.200000095367431	0.214764642715454	1	1	138.765077083957	0.0810555591046115	2	20
39	1.5	1	dDNb	0.547926787814981	0.213575480108921	1	1	130.807876433948	0.0701028197176065	1	19
39	1.5	2	dDNd	0.399290817975998	0.21826381906867	1	1	130.662760059048	0.0706395299218333	2	26
40	10	1	dDNb	1.91613178253174	2.38418578768496e-08	1	1	50.363842035196	0.0461878536753198	2	21
40	10	2	dDNd	1.65906275848247	1.45514156280058e-12	1	1	49.0465651741895	0.0527512479867492	2	17
40	1.5	1	dDNb	0.200000000093132	0.253796095773578	1	1	95.5202074088576	0.0966107629570876	2	16
40	1.5	2	dDNd	0.200000095367431	0.248641300201416	1	1	95.6422894710813	0.100171831428176	2	21
41	10	1	dDNb	2.06978117711842	0.397456564567983	1	1	170.349364295678	0.0632551250630115	2	21
41	10	2	dDNd	2.99999847412109	0.358579254150391	1	1	168.591820150353	0.070393948171571	2	28
41	1.5	1	dDNb	1.05792846679687	0.469442749023438	1	1	177.968590116128	0.0703386658577911	2	11
41	1.5	2	dDNd	2.13783406792209	0.489394262293354	1	1	177.713885309275	0.0615506869530444	2	24
42	10	1	dDNb	0.200032611191272	0.154368126392364	1	1	104.189423817686	0.0576968838155296	2	20
42	10	2	dDNd	0.200000000093132	0.154760779440403	1	1	104.139395788427	0.0660985991681038	2	22
42	1.5	1	dDNb	0.537212544679642	0.233894554711878	1	1	140.838014080343	0.0875822114816859	2	20
42	1.5	2	dDNd	0.751583627657965	0.224371042614803	1	1	140.757010984252	0.0784706802687119	2	25
43	10	1	dDNb	2.0938074067235	0.251444061100483	1	1	163.736339962	0.0911968540938961	2	16
43	10	2	dDNd	1.0037592000328	0.281958861974999	1	1	164.361527775416	0.0623334566138242	2	13
43	1.5	1	dDNb	0.200000095367431	0.172730779647827	1	1	97.4473739201521	0.0695647175246146	2	15
43	1.5	2	dDNd	0.200000000093132	0.170337107311934	1	1	97.4533181511431	0.104593689563202	2	19
44	10	1	dDNb	0.200000088036904	0.210391622715179	1	1	121.918664053697	0.0704690460205531	2	22
44	10	2	dDNd	0.200814932172949	0.207043132886814	1	1	122.020978140361	0.0795073831807684	1	26
44	1.5	1	dDNb	0.2000244140625	0.134716796875	1	1	93.8555384785431	0.0557688380780858	2	11
44	1.5	2	dDNd	0.200000000000364	0.137491494546157	1	1	93.8704604739322	0.0645602873226682	1	18
45	10	1	dDNb	0.531027306854958	0.278352932393318	1	1	147.471411270108	0.0791604555092541	1	25
45	10	2	dDNd	2.99999976580366	0.204400956103382	1	1	145.777496784074	0.0796566353843576	2	21
45	1.5	1	dDNb	1.28371580169187	0.401089126054103	1	1	169.263269701459	0.0954851216208212	1	21
45	1.5	2	dDNd	2.25558625161648	0.388562428206205	1	1	169.000287719732	0.0737435800260681	1	25
46	10	1	dDNb	2.999998474121	0.158105044505419	1	1	161.02772104994	0.0691851345782549	1	21
46	10	2	dDNd	2.17445804253221	0.202568466775119	1	1	166.658588041391	0.0930210096557034	2	26
46	1.5	1	dDNb	2.99960937350988	0.266046494245529	1	1	162.08261736254	0.100614375651952	2	20
46	1.5	2	dDNd	1.16877057589591	0.418726898357272	1	1	171.921258182468	0.0819059891423897	1	23
47	10	1	dDNb	2.99965101138223	0.153546830909909	1	1	177.603632673699	0.0734716465997281	1	36
47	10	2	dDNd	2.99999961853027	0.0212406158447265	1	1	168.386127383225	0.0977815258669827	2	18
47	1.5	1	dDNb	0.231116367114303	0.493249908687573	1	1	177.780198084235	0.0779961818749317	1	20
47	1.5	2	dDNd	2.99999923706055	2.38418578768496e-08	1	1	168.400954892671	0.0841951782250219	2	15
48	10	1	dDNb	1.09430805771626	0.0160714580293643	1	1	131.773244993138	0.0574257320146683	2	21
48	10	2	dDNd	0.948793666064739	0.161208070069551	1	1	131.763465029591	0.064538558339478	2	15
48	1.5	1	dDNb	0.864691398075956	0.255805600210442	1	1	133.170800221069	0.0764556273127665	1	18
48	1.5	2	dDNd	0.680901718139648	0.260777473449707	1	1	133.169824855543	0.0613869828065717	2	11
49	10	1	dDNb	0.315850360691547	0.527477122098208	1	1	157.872928305555	0.0877422696936875	1	24
49	10	2	dDNd	0.323884963989258	0.519231986999512	1	1	157.871926105427	0.0679679472644108	2	21
49	1.5	1	dDNb	0.289432764053345	0.592901146411896	1	1	163.411386479417	0.0698531196232133	2	15
49	1.5	2	dDNd	0.363010025024414	0.593014907836914	1	1	163.350819687768	0.0770442707628219	2	22
50	10	1	dDNb	0.227995300292968	0.113545227050781	1	1	104.97702275214	0.0875654079111612	2	14
50	10	2	dDNd	0.203216552734375	0.116094970703125	1	1	104.932302274572	0.0700606911377268	2	22
50	1.5	1	dDNb	1.0128791809082	0.127661371231079	1	1	116.655979503013	0.0795619738045412	2	11
50	1.5	2	dDNd	0.504345338008477	0.133445582982253	1	1	117.011208994161	0.0600915993992625	1	28
51	10	1	dDNb	2.99999999999991	0.0390203848432065	1	1	106.622637360527	0.0621172696974922	1	24
51	10	2	dDNd	0.200000023841858	0.376395273208618	1	1	112.468558719904	0.0763194090047392	2	19
51	1.5	1	dDNb	0.200000005960464	0.349108356237412	1	1	97.3320996472821	0.0820728750630558	2	17
51	1.5	2	dDNd	0.200000000001455	0.344927603819087	1	1	97.2037329324583	0.0685658569403526	2	22
52	10	1	dDNb	0.20000101590449	0.228003734193408	1	1	163.394436868886	0.0895035846524912	1	23
52	10	2	dDNd	0.200006103515625	0.234628295898438	1	1	163.447939517602	0.0705237887929952	2	14
52	1.5	1	dDNb	0.726314908394124	0.441303015095764	1	1	180.968187382217	0.0778266723901396	2	20
52	1.5	2	dDNd	0.384685967219047	0.43192641868045	1	1	181.068893090918	0.0839986408021432	2	22
53	10	1	dDNb	0.907949447631836	0.130057334899902	1	1	64.2201747998207	0.0642188735273604	2	19
53	10	2	dDNd	0.798803329467773	0.12816047668457	1	1	64.62695073766	0.0652286767297209	2	17
53	1.5	1	dDNb	0.25633544921875	0.2049560546875	1	1	69.062003515504	0.0783812153257455	1	20
53	1.5	2	dDNd	0.200001525878906	0.207196807861328	1	1	69.0897361745063	0.0944377094738197	2	14
54	10	1	dDNb	0.200000381469726	1.99999961853027	1	1	199.200465852372	0.0843480252484927	2	18
54	10	2	dDNd	0.293079806372407	1.99992265600449	1	1	199.240996456717	0.0971387261999458	2	16
54	1.5	1	dDNb	1.06605296479684	1.69266546902145	1	1	160.041298201917	0.062942679422336	1	21
54	1.5	2	dDNd	0.477081720903516	1.72432045768946	1	1	160.117223408854	0.0651164030505717	2	13
55	10	1	dDNb	0.378257870674133	0.182254195213318	1	1	104.595527560262	0.0677769498795368	2	21
55	10	2	dDNd	0.323701791855387	0.182221351229256	1	1	104.388087480158	0.0804731761679426	2	20
55	1.5	1	dDNb	1.15035897493362	0.0406784504652023	1	1	124.817405486243	0.089456707177134	2	21
55	1.5	2	dDNd	0.921446228027344	1.52587890620004e-06	1	1	124.218949272095	0.0766483831025806	2	23
56	10	1	dDNb	0.200006103515625	0.145419311523437	1	1	111.269939679576	0.0835837645561843	2	12
56	10	2	dDNd	0.200000023841858	0.148244965076447	1	1	111.785692473297	0.0786993461451323	2	23
56	1.5	1	dDNb	0.200000001490116	0.064914558082819	1	1	65.1898491681909	0.0644103279287812	2	27
56	1.5	2	dDNd	0.200000000093132	0.055360200162977	1	1	65.3978489403632	0.0458549628950931	1	27
57	10	1	dDNb	2.9999755859375	1.97261962890625	1	1	187.847766382772	0.0840906247048435	2	13
57	10	2	dDNd	1.05649499893188	1.95519975423813	1	1	193.83728947837	0.0762675445089184	2	12
57	1.5	1	dDNb	2.99999999999998	1.9891225384637	1	1	179.675190375778	0.0856063195201432	1	19
57	1.5	2	dDNd	0.847532894904725	1.99999424824491	1	1	184.175177747885	0.0729633647169624	1	19
58	10	1	dDNb	0.200000381469726	0.162467002868652	1	1	145.299783263513	0.060969160449019	1	26
58	10	2	dDNd	0.900911475360044	0.106541206291877	1	1	144.268131801118	0.0585268336159573	1	30
58	1.5	1	dDNb	0.750434954464436	0.119996567815542	1	1	143.34166793997	0.0653190634529933	1	19
58	1.5	2	dDNd	0.912089346721768	0.0887331566074863	1	1	140.840437493362	0.0554315976396797	1	29
59	10	1	dDNb	0.200000000000091	0.0402578147251006	1	1	83.1092365796828	0.0581416914400613	2	19
59	10	2	dDNd	0.216893005371093	0.0548599243164062	1	1	83.1433543672733	0.0453884353516318	2	14
59	1.5	1	dDNb	0.200911754369735	0.178608796000481	1	1	99.700905049791	0.0622861399655745	2	18
59	1.5	2	dDNd	0.200006103515989	0.177872983932684	1	1	99.5995652926024	0.0735241364653437	2	20
60	10	1	dDNb	0.717607591953129	0.0372228826396167	1	1	52.7599378797944	0.064677253258772	2	14
60	10	2	dDNd	0.707894869148731	0.0124637372791767	1	1	52.3767930272513	0.050109713479641	2	17
60	1.5	1	dDNb	0.200003840029239	0.154173937742598	1	1	94.0514840360618	0.0609445271583259	2	19
60	1.5	2	dDNd	0.447756552696228	0.149964511394501	1	1	93.9979615841344	0.0580430194838203	2	19
