subID	modeli	name	eta	Mp	wp	nll	nllsd	success	iterations
16	5	dDNb	1	13.5429534912109	4.76837158092103e-08	334.099102935395	0.0346004598231141	2	11
16	6	dDNc	1	13.4872863769531	3.05175781245559e-06	334.088619681083	0.0413609152733002	2	11
16	7	dDNd	1	13.6402569591533	1.16415210804632e-11	334.078374426214	0.040549770596975	2	18
17	1	McFadden	41.1856711741537	NaN	NaN	260.895947138555	0.0434225137389025	1	28
17	2	Model2	40.1777826545382	NaN	NaN	260.743775818124	0.0367710486826835	1	24
17	3	DN	1	4.73022461022765e-05	0.328719520568848	245.875036198685	0.0344123065709113	2	17
17	4	dDNa	1	4.73022461022765e-05	0.328794288635254	249.389632166173	0.0330316241955793	2	15
17	5	dDNb	1	1.0244549031313e-07	0.329603718407452	247.454632753643	0.0286647123629168	2	14
17	6	dDNc	1	4.73022461022765e-05	0.328168106079102	249.358630832524	0.0362405134366797	2	15
17	7	dDNd	1	2.86102299185131e-07	0.336190965771675	247.466414524951	0.0287768561839773	2	18
18	1	McFadden	45.9805665016174	NaN	NaN	243.673319991274	0.0387645486823832	2	12
18	2	Model2	44.9052749693394	NaN	NaN	244.675891609415	0.0370039911387327	2	18
18	3	DN	1	17.985791015625	0.23031005859375	242.444042854349	0.0349150782639092	2	12
18	4	dDNa	1	3.75725211410109	0.354293114089228	241.945643993858	0.0436026893316774	1	25
18	5	dDNb	1	17.2968282262423	0.23847594363793	243.423127223342	0.0427952999190505	1	20
18	6	dDNc	1	4.98310913443566	0.348474165797234	241.925563605805	0.0425418512367138	2	14
18	7	dDNd	1	16.1174911623937	0.2436401345185	243.338968847914	0.0343059006301666	2	17
19	1	McFadden	2.93040771242232	NaN	NaN	224.158120238565	0.0369294874348548	2	15
19	2	Model2	2.50450325012208	NaN	NaN	223.489922137101	0.0410498772598442	2	15
19	3	DN	1	2.96765928268433	4.76837158092103e-08	224.219634804963	0.0424329297153915	1	18
19	4	dDNa	1	2.42559510096908	7.45058015283462e-10	223.229558403325	0.0339505913687761	1	19
19	5	dDNb	1	2.45549101066964	1.73324828639521e-06	223.227406457375	0.0487896472254195	1	20
19	6	dDNc	1	2.48063303240405	6.69390480267928e-08	223.480035402291	0.0402708300443213	1	25
19	7	dDNd	1	2.44357032775879	3.81469726529193e-07	223.471977307039	0.0434684387591648	1	18
20	1	McFadden	89.2733138084412	NaN	NaN	368.585284707976	0.0346453771375474	2	9
20	2	Model2	84.786328125	NaN	NaN	368.215911640156	0.0441373618614338	2	11
20	3	DN	1	0.000799560546880684	0.760394287109375	362.142245046452	0.0284539153880605	2	15
