subID	Model	randi	Mp0	delta0	wp0	scl0	Mp	delta	wp	scl	nll	nllsd	success	iterations
22071905.000000	2.000000	6.000000	28.314684	-0.292510	NaN	1.992232	168.354427	-0.415543	NaN	1.356314	350.664900	0.035797	2.000000	16.000000
22071905.000000	2.000000	23.000000	2.201492	0.549943	NaN	0.831773	239.400685	-0.584212	NaN	3.893417	351.013960	0.038904	1.000000	19.000000
22071905.000000	2.000000	38.000000	18.777682	0.131469	NaN	1.459938	137.221680	0.313672	NaN	0.670898	352.440954	0.033569	1.000000	21.000000
22071905.000000	2.000000	13.000000	45.428783	0.628688	NaN	0.669447	137.518640	-0.191214	NaN	0.660655	350.956295	0.046889	2.000000	20.000000
22071905.000000	2.000000	45.000000	29.962619	0.516495	NaN	1.642030	160.528282	-0.359003	NaN	2.186478	350.735182	0.035620	2.000000	17.000000
22071905.000000	2.000000	8.000000	28.020390	0.419741	NaN	1.454161	146.522458	-0.339544	NaN	0.000894	350.804766	0.032741	1.000000	21.000000
22071905.000000	2.000000	42.000000	12.352539	0.298455	NaN	1.163207	146.733186	-0.220105	NaN	1.433091	350.968902	0.030782	1.000000	22.000000
22071905.000000	2.000000	5.000000	48.801383	0.085683	NaN	0.552788	150.600487	-0.338330	NaN	3.191650	350.738009	0.029401	2.000000	22.000000
22071905.000000	2.000000	26.000000	7.211906	-0.086687	NaN	0.892267	154.056211	-0.335141	NaN	3.499514	350.813516	0.024104	2.000000	16.000000
22071905.000000	2.000000	18.000000	65.350048	0.383818	NaN	0.221817	165.327522	-0.389387	NaN	0.835522	350.674372	0.038980	1.000000	21.000000
22071905.000000	2.000000	27.000000	29.594739	-0.074041	NaN	0.475256	148.260801	-0.283702	NaN	0.001953	350.714229	0.029662	2.000000	21.000000
22071905.000000	2.000000	14.000000	42.735529	-0.394394	NaN	1.019269	170.583347	-0.432158	NaN	1.252967	350.609662	0.031773	2.000000	20.000000
22071905.000000	2.000000	44.000000	28.296816	0.344645	NaN	1.516188	163.457492	-0.372655	NaN	3.885021	350.810051	0.033827	2.000000	20.000000
22071905.000000	2.000000	40.000000	75.212843	0.310189	NaN	0.880411	122.214094	0.083431	NaN	0.943966	351.651223	0.032808	2.000000	21.000000
22071905.000000	2.000000	19.000000	44.017528	0.412127	NaN	1.295473	147.441606	-0.339143	NaN	1.069294	350.727629	0.033387	2.000000	17.000000
22071905.000000	2.000000	41.000000	71.194470	-0.278293	NaN	1.112135	240.861000	-0.296145	NaN	4.910623	352.255090	0.026448	1.000000	23.000000
22071905.000000	2.000000	47.000000	62.243831	-0.008026	NaN	1.544818	178.741509	-0.436072	NaN	2.630278	350.738786	0.037316	1.000000	22.000000
22071905.000000	2.000000	12.000000	59.276144	-0.326275	NaN	1.988000	194.936432	-0.492477	NaN	3.599350	350.792403	0.025356	1.000000	20.000000
22071905.000000	2.000000	48.000000	8.183695	0.112219	NaN	1.257224	193.190442	-0.517814	NaN	1.461956	350.755460	0.035478	1.000000	22.000000
22071905.000000	2.000000	2.000000	89.042619	0.153816	NaN	1.911197	157.145934	-0.395196	NaN	2.263037	350.676108	0.038850	1.000000	22.000000
22071905.000000	2.000000	22.000000	70.247369	0.747920	NaN	0.064520	150.146545	-0.361758	NaN	0.406586	350.730075	0.033682	1.000000	25.000000
22071905.000000	2.000000	3.000000	99.170703	0.403298	NaN	1.731193	188.593503	-0.520899	NaN	1.345060	350.776303	0.035518	1.000000	23.000000
22071905.000000	2.000000	17.000000	28.143753	0.038189	NaN	1.544914	185.059316	-0.453819	NaN	1.046004	350.681042	0.025473	2.000000	24.000000
22071905.000000	2.000000	32.000000	87.550982	0.287757	NaN	1.951973	147.699230	-0.344959	NaN	1.322058	350.733810	0.032815	1.000000	23.000000
22071905.000000	2.000000	30.000000	35.527262	0.032044	NaN	0.169523	126.513307	-0.164656	NaN	1.013701	351.088904	0.026854	1.000000	22.000000
22071905.000000	2.000000	1.000000	66.928266	0.262250	NaN	1.247918	186.261725	-0.482133	NaN	3.284460	350.775995	0.030851	1.000000	24.000000
22071905.000000	2.000000	24.000000	66.237075	0.246670	NaN	0.323278	152.409203	-0.328776	NaN	1.150960	350.685284	0.026668	1.000000	24.000000
22071905.000000	2.000000	33.000000	14.629600	0.278340	NaN	1.239197	165.738154	-0.395973	NaN	0.000056	350.671132	0.034389	1.000000	29.000000
22071905.000000	2.000000	29.000000	27.730468	0.438249	NaN	0.895747	162.619358	-0.382662	NaN	1.322544	350.648207	0.022046	1.000000	30.000000
22071905.000000	2.000000	28.000000	30.849784	-0.083776	NaN	0.215399	142.344762	-0.196745	NaN	2.283585	350.929020	0.040245	2.000000	32.000000
22071905.000000	3.000000	1.000000	81.433514	0.311107	1.314137	NaN	9.217773	0.217578	1.045898	NaN	352.666898	0.028694	2.000000	11.000000
22071905.000000	3.000000	11.000000	91.420890	0.681638	0.702990	NaN	35.708008	0.233984	0.764258	NaN	352.407220	0.033336	2.000000	11.000000
22071905.000000	3.000000	30.000000	26.003430	0.728229	0.290919	NaN	43.249023	0.330078	1.089648	NaN	353.860012	0.036785	2.000000	11.000000
22071905.000000	3.000000	6.000000	84.346551	0.558682	1.135658	NaN	0.002991	-0.148376	1.073157	NaN	351.359593	0.031685	2.000000	12.000000
22071905.000000	3.000000	36.000000	5.545649	-0.100246	1.071955	NaN	63.523148	0.322711	0.514913	NaN	352.658296	0.038450	2.000000	11.000000
22071905.000000	3.000000	9.000000	91.196548	0.775061	0.902617	NaN	77.773538	-0.383385	0.816228	NaN	351.101200	0.031336	2.000000	11.000000
22071905.000000	3.000000	38.000000	70.247578	0.612336	0.177984	NaN	75.298340	-0.143945	0.803906	NaN	352.036196	0.033318	2.000000	12.000000
22071905.000000	3.000000	31.000000	83.265925	0.753657	1.196375	NaN	121.541443	-0.580148	0.510570	NaN	351.194969	0.032537	2.000000	11.000000
22071905.000000	3.000000	44.000000	72.190685	-0.007917	0.886971	NaN	119.507393	-0.369394	0.217351	NaN	350.786902	0.025855	2.000000	12.000000
22071905.000000	3.000000	19.000000	99.370365	0.549901	0.734045	NaN	57.539420	-0.393531	0.821669	NaN	350.842009	0.032048	2.000000	11.000000
22071905.000000	3.000000	10.000000	59.813123	0.596144	0.761312	NaN	71.675442	-0.432591	0.667448	NaN	350.920794	0.032232	2.000000	11.000000
22071905.000000	3.000000	24.000000	53.857871	-0.118341	0.611074	NaN	102.643712	-0.514965	0.798225	NaN	351.049875	0.037932	2.000000	11.000000
22071905.000000	3.000000	40.000000	53.138404	0.413154	0.589436	NaN	54.560547	0.961719	0.735547	NaN	354.464197	0.030123	2.000000	12.000000
22071905.000000	3.000000	43.000000	3.731377	-0.122775	0.109350	NaN	194.438683	-0.051907	0.117001	NaN	352.791864	0.029104	2.000000	13.000000
22071905.000000	3.000000	16.000000	48.876195	-0.399760	0.180872	NaN	0.000005	-0.344968	1.110605	NaN	350.961441	0.038056	2.000000	11.000000
22071905.000000	3.000000	39.000000	42.756000	0.070319	0.737208	NaN	79.216888	-0.312146	0.447284	NaN	350.971258	0.035736	2.000000	13.000000
22071905.000000	3.000000	48.000000	68.563584	0.373015	1.020897	NaN	0.000005	-0.307029	1.185491	NaN	351.067490	0.040648	2.000000	11.000000
22071905.000000	3.000000	15.000000	22.252304	0.434802	1.137705	NaN	1.841228	-0.206462	0.939190	NaN	351.202025	0.035439	2.000000	11.000000
22071905.000000	3.000000	20.000000	1.042068	-0.270078	0.300811	NaN	41.971794	-0.361191	0.910771	NaN	350.913458	0.036228	2.000000	14.000000
22071905.000000	3.000000	21.000000	2.506961	0.315739	0.605812	NaN	107.830541	-0.266467	0.210218	NaN	350.956075	0.031858	2.000000	11.000000
22071905.000000	3.000000	47.000000	53.447766	0.401199	1.102635	NaN	69.126656	-0.427314	0.761221	NaN	350.913731	0.030322	2.000000	13.000000
22071905.000000	3.000000	32.000000	25.528719	0.655481	1.334311	NaN	55.752081	-0.427266	0.822795	NaN	350.866167	0.030513	2.000000	11.000000
22071905.000000	3.000000	2.000000	27.550930	0.555865	0.475821	NaN	82.177304	-0.307103	0.483145	NaN	350.867896	0.026326	2.000000	11.000000
22071905.000000	3.000000	17.000000	77.582542	0.625727	0.426171	NaN	143.519833	-0.348000	0.061441	NaN	350.730901	0.042389	2.000000	11.000000
22071905.000000	3.000000	28.000000	42.947999	0.768014	0.067251	NaN	105.043669	-0.371535	0.555325	NaN	351.045351	0.031808	2.000000	11.000000
22071905.000000	3.000000	4.000000	9.705143	0.324078	1.020295	NaN	49.076383	-0.485282	0.886332	NaN	350.893765	0.036658	2.000000	11.000000
22071905.000000	3.000000	37.000000	7.359381	0.202085	0.068715	NaN	4.228998	-0.570822	1.578547	NaN	351.037475	0.034336	2.000000	16.000000
22071905.000000	3.000000	26.000000	56.602426	0.107280	1.276064	NaN	123.448967	-0.402541	0.286215	NaN	350.741502	0.033602	2.000000	15.000000
22071905.000000	3.000000	34.000000	51.552325	0.356718	0.983718	NaN	182.479481	-0.469477	0.002761	NaN	350.670155	0.031952	2.000000	17.000000
22071905.000000	3.000000	12.000000	22.115925	0.085699	0.972865	NaN	112.628029	-0.204020	0.179740	NaN	351.062250	0.030746	2.000000	18.000000
22071905.000000	3.000000	41.000000	83.242900	0.672808	1.328544	NaN	127.348609	-0.435961	0.427004	NaN	350.850472	0.028526	2.000000	20.000000
22071905.000000	3.000000	35.000000	89.036029	-0.113219	0.215091	NaN	0.000000	-0.353749	1.210027	NaN	350.960206	0.030263	1.000000	21.000000
22071905.000000	3.000000	5.000000	79.376493	0.076713	0.134467	NaN	0.000017	-0.346724	1.183462	NaN	350.941522	0.037406	2.000000	19.000000
22071905.000000	3.000000	18.000000	54.501983	0.337765	0.912543	NaN	154.013080	-0.402854	0.097417	NaN	350.758694	0.027200	2.000000	20.000000
22071905.000000	3.000000	8.000000	25.464957	0.733301	0.092088	NaN	147.690782	-0.633523	0.851168	NaN	351.225468	0.028471	1.000000	21.000000
22071905.000000	3.000000	46.000000	49.346951	0.306606	0.743027	NaN	166.317967	-0.440179	0.000000	NaN	350.674375	0.026504	1.000000	21.000000
22071905.000000	3.000000	13.000000	87.702672	0.618196	0.395891	NaN	159.837929	-0.410410	0.000000	NaN	350.672706	0.030008	1.000000	21.000000
22071905.000000	3.000000	3.000000	29.340468	0.138267	0.710265	NaN	167.491916	-0.423813	0.000684	NaN	350.655950	0.036569	1.000000	22.000000
22071905.000000	3.000000	27.000000	83.951887	-0.350624	0.104295	NaN	27.045040	-0.279228	0.788325	NaN	351.096385	0.034040	1.000000	22.000000
22071905.000000	3.000000	25.000000	2.253741	-0.319297	1.129670	NaN	0.000485	-0.223003	0.973607	NaN	351.138082	0.033542	2.000000	25.000000
22071905.000000	3.000000	14.000000	42.070608	0.202286	0.156749	NaN	1.761303	-0.436620	1.300327	NaN	350.928194	0.036368	1.000000	22.000000
22071905.000000	3.000000	29.000000	9.818292	-0.054250	1.147033	NaN	112.980581	-0.305497	0.237221	NaN	350.879684	0.035938	2.000000	22.000000
22071905.000000	3.000000	42.000000	15.700298	-0.337650	0.981365	NaN	125.167120	-0.453528	0.341733	NaN	350.770589	0.033248	2.000000	23.000000
22071905.000000	3.000000	23.000000	86.059702	-0.087882	1.097245	NaN	69.753791	-0.419100	0.739639	NaN	350.944966	0.034069	1.000000	23.000000
22071905.000000	3.000000	33.000000	8.054976	-0.339494	1.105065	NaN	56.755245	-0.413340	0.748118	NaN	350.866328	0.037073	1.000000	26.000000
22071905.000000	3.000000	7.000000	52.601788	0.452687	1.372233	NaN	150.723411	-0.342276	0.000001	NaN	350.741956	0.036633	2.000000	27.000000
22071905.000000	3.000000	45.000000	63.779549	-0.143392	0.604816	NaN	89.620576	-0.303928	0.397992	NaN	350.879405	0.030108	2.000000	24.000000
22071905.000000	3.000000	22.000000	37.918745	0.002919	1.310537	NaN	78.476951	0.466708	0.341534	NaN	352.878587	0.030115	1.000000	23.000000
22071905.000000	4.000000	38.000000	51.045714	-0.348962	1.008557	0.573686	0.009033	-0.498584	1.333350	0.500000	350.918335	0.031822	2.000000	13.000000
22071905.000000	4.000000	18.000000	90.230750	0.561041	1.259827	0.264399	155.421740	-0.397620	0.097258	1.114859	350.700326	0.030361	2.000000	13.000000
22071905.000000	4.000000	1.000000	85.082104	0.712019	0.152204	0.854354	32.997955	-0.083191	0.811768	0.893433	351.554937	0.029457	2.000000	14.000000
22071905.000000	4.000000	43.000000	14.583366	0.526607	0.730487	1.013164	88.918091	-0.489209	0.735718	0.363037	350.905146	0.023443	2.000000	15.000000
22071905.000000	4.000000	5.000000	72.601463	0.192451	0.961009	1.243319	28.276890	-0.341926	0.895131	0.413853	350.956544	0.039050	2.000000	13.000000
22071905.000000	4.000000	47.000000	48.974659	0.789173	0.026360	0.583845	86.899902	0.000781	0.774341	1.392090	352.870837	0.028782	2.000000	14.000000
22071905.000000	4.000000	22.000000	76.698423	0.078903	0.455259	1.452780	25.592612	-0.409187	0.948894	0.000000	350.939770	0.033163	2.000000	13.000000
22071905.000000	4.000000	15.000000	60.472919	0.367293	0.664472	0.230796	7.749451	-0.578857	1.739618	1.334045	351.149405	0.038372	2.000000	15.000000
22071905.000000	4.000000	12.000000	17.465460	0.322296	0.626237	1.206367	198.610554	-0.529429	0.028182	0.450188	350.748253	0.025909	2.000000	13.000000
22071905.000000	4.000000	9.000000	61.759448	-0.016622	0.114838	0.343894	57.054581	-0.506219	1.061899	0.952713	350.981179	0.028912	2.000000	15.000000
22071905.000000	4.000000	26.000000	69.003187	0.719620	1.192859	1.707253	3.133951	-0.454668	1.260273	0.016673	350.915397	0.025610	2.000000	13.000000
22071905.000000	4.000000	7.000000	19.690740	0.338884	0.162838	0.464763	56.411812	-0.540076	1.062273	1.967468	351.021487	0.036366	2.000000	17.000000
22071905.000000	4.000000	32.000000	17.260190	-0.394708	1.298822	1.150136	51.206719	-0.314491	0.745458	0.723012	351.003581	0.033030	2.000000	16.000000
22071905.000000	4.000000	11.000000	68.941108	-0.304457	0.766725	0.855899	5.628540	-0.239050	0.963525	1.007507	351.023399	0.034433	2.000000	16.000000
22071905.000000	4.000000	30.000000	16.989484	0.619082	0.931174	0.995514	97.758240	-0.460828	0.594470	1.671997	350.935901	0.026873	2.000000	17.000000
22071905.000000	4.000000	3.000000	80.458384	0.126657	0.512753	0.269583	14.285049	-0.412477	1.080897	0.329289	350.964809	0.026371	1.000000	18.000000
22071905.000000	4.000000	2.000000	7.621430	0.645915	1.256909	0.892342	41.747467	-0.273602	0.728540	1.412613	351.052392	0.032709	1.000000	17.000000
22071905.000000	4.000000	41.000000	23.481773	0.427562	1.021997	0.060688	129.764480	-0.401758	0.221926	0.000000	350.726796	0.030199	2.000000	17.000000
22071905.000000	4.000000	33.000000	21.003494	-0.095462	0.124121	0.785752	27.515160	-0.458216	1.186508	0.106052	350.968536	0.024076	2.000000	18.000000
22071905.000000	4.000000	19.000000	44.676108	0.455354	0.187340	0.619035	51.205073	-0.440598	0.935334	0.000706	350.917932	0.037840	2.000000	17.000000
22071905.000000	4.000000	44.000000	72.008290	-0.309590	0.459949	0.894873	0.000000	-0.318524	1.120600	0.212289	351.015148	0.028751	2.000000	20.000000
22071905.000000	4.000000	39.000000	79.973679	-0.229604	1.045075	0.557190	7.642527	-0.427938	1.146906	0.032923	350.891121	0.034201	2.000000	19.000000
22071905.000000	4.000000	28.000000	90.532421	0.198073	0.015233	0.364891	68.796631	-0.240730	0.424429	0.847553	351.198775	0.038339	2.000000	19.000000
22071905.000000	4.000000	23.000000	28.095786	0.112766	0.777970	0.312720	51.229391	-0.428408	0.864007	0.180625	350.897198	0.033534	2.000000	20.000000
22071905.000000	4.000000	10.000000	40.037639	0.520260	0.260836	1.187881	56.910260	-0.292036	0.655115	1.351453	351.002837	0.035234	2.000000	20.000000
22071905.000000	4.000000	8.000000	63.523044	0.417021	1.316983	0.137926	34.640374	-0.286466	1.065619	1.501206	351.386997	0.029495	2.000000	22.000000
22071905.000000	4.000000	42.000000	37.258995	0.551846	0.754304	0.004464	0.011958	0.103410	0.979944	0.000106	351.955744	0.035035	1.000000	20.000000
22071905.000000	4.000000	45.000000	75.922722	0.165066	0.204816	1.516302	57.119340	-0.423587	0.805387	0.856860	350.957357	0.031125	1.000000	21.000000
22071905.000000	4.000000	31.000000	58.566245	0.607368	0.063554	1.302799	37.005307	-0.259970	0.796351	1.155984	351.072745	0.028844	2.000000	19.000000
22071905.000000	4.000000	24.000000	11.543717	-0.148188	1.368173	0.408858	0.000005	-0.423421	1.288477	1.783878	350.846307	0.037488	2.000000	22.000000
22071905.000000	4.000000	17.000000	68.978568	-0.269404	1.390838	1.151597	166.315872	-0.421609	0.000342	0.000000	350.577416	0.040298	2.000000	23.000000
22071905.000000	4.000000	4.000000	9.160732	0.623839	0.827656	1.594336	98.830068	-0.264111	0.300370	0.039141	350.989544	0.033896	1.000000	21.000000
22071905.000000	4.000000	29.000000	72.375734	0.665443	0.431737	1.883235	196.793351	-0.549602	0.077293	1.522188	350.854170	0.034420	2.000000	22.000000
22071905.000000	4.000000	6.000000	21.921471	0.688717	1.136973	0.741039	13.417578	-0.302456	0.932618	0.808176	350.973667	0.028967	2.000000	24.000000
22071905.000000	4.000000	46.000000	64.965735	0.528962	1.210469	0.876507	0.001595	-0.445790	1.313915	2.072644	350.869434	0.030209	1.000000	25.000000
22071905.000000	4.000000	21.000000	85.038318	0.187705	0.121026	0.538566	87.702542	-0.373107	0.453059	0.320566	350.879806	0.035286	2.000000	21.000000
22071905.000000	4.000000	48.000000	83.643329	0.527777	0.427436	1.226847	116.082329	-0.307720	0.356453	1.703659	351.038315	0.036100	2.000000	21.000000
22071905.000000	4.000000	34.000000	47.397433	0.763714	0.208885	0.517128	71.484180	-0.376847	0.605552	0.000000	350.944657	0.025304	2.000000	22.000000
22071905.000000	4.000000	37.000000	75.265315	-0.372325	1.076044	1.878222	71.339770	-0.429344	0.659988	0.510059	350.860209	0.032813	2.000000	25.000000
22071905.000000	4.000000	36.000000	69.093830	-0.167862	0.017510	0.435894	51.144006	-0.346840	0.732274	1.475332	350.959940	0.029304	2.000000	24.000000
22071905.000000	4.000000	20.000000	43.762248	0.496712	0.060673	0.926816	91.842978	0.014111	0.370840	0.203223	351.690726	0.028341	1.000000	21.000000
22071905.000000	4.000000	13.000000	2.229337	0.778428	1.190144	1.688020	162.021901	-0.415076	0.000785	0.000000	350.593249	0.025340	1.000000	25.000000
22071905.000000	4.000000	27.000000	30.294157	0.327506	0.305733	0.333260	18.426319	-0.272432	0.929869	2.193640	351.143955	0.033549	1.000000	26.000000
22071905.000000	4.000000	16.000000	2.656974	0.543589	1.040713	1.673648	76.518434	-0.296118	0.462289	0.390801	350.998837	0.027891	1.000000	25.000000
22071905.000000	4.000000	35.000000	65.379205	0.359606	0.524236	1.960496	233.763803	-0.600283	0.000024	0.000244	350.904039	0.028148	1.000000	28.000000
22071905.000000	4.000000	40.000000	45.719525	0.096147	0.420774	1.334383	13.164556	-0.355632	1.088294	0.008631	350.987294	0.031781	2.000000	23.000000
22071905.000000	4.000000	25.000000	88.200208	0.679640	1.125396	0.806419	82.107913	-0.453045	0.812471	0.593191	350.963416	0.029189	2.000000	27.000000
22071905.000000	4.000000	14.000000	69.021838	-0.267513	0.869851	0.774981	48.404998	-0.496115	1.020558	1.129666	350.976182	0.033651	1.000000	30.000000
22071905.000000	5.000000	36.000000	68.990185	-0.350450	0.326813	0.566179	16.577892	-0.442499	0.999179	0.365719	351.088135	0.025698	2.000000	13.000000
22071905.000000	5.000000	4.000000	65.638155	0.431048	0.849016	0.920738	55.170837	0.223291	0.950836	0.993469	353.352291	0.023988	2.000000	13.000000
22071905.000000	5.000000	37.000000	82.850648	0.148898	0.360052	0.550620	20.890091	-0.451435	1.235583	0.338748	350.992087	0.036802	2.000000	13.000000
22071905.000000	5.000000	6.000000	17.564797	0.745627	1.194395	1.250971	12.700508	-0.271313	1.287645	8.000000	350.384059	0.032400	2.000000	13.000000
22071905.000000	5.000000	45.000000	91.631667	0.251907	1.247569	1.401442	0.002991	-0.486792	1.512494	5.014221	350.155638	0.031910	2.000000	15.000000
22071905.000000	5.000000	16.000000	36.030101	-0.331391	1.216951	1.774131	147.792199	-0.430944	0.128704	0.019389	350.712900	0.027750	2.000000	13.000000
22071905.000000	5.000000	29.000000	78.536094	0.636358	0.988253	1.157750	59.433807	-0.030090	0.576825	1.276062	351.593616	0.031069	2.000000	14.000000
22071905.000000	5.000000	34.000000	18.881465	0.559635	1.195685	1.269970	76.593720	1.253419	0.958666	0.148090	355.752830	0.028397	2.000000	13.000000
22071905.000000	5.000000	25.000000	25.026984	0.421122	0.140121	1.676987	70.280402	-0.302946	0.672282	2.969173	350.936008	0.033023	2.000000	13.000000
22071905.000000	5.000000	1.000000	18.757037	0.261597	0.143874	1.876248	18.931061	-0.341187	0.983734	0.836548	350.961841	0.032249	2.000000	16.000000
22071905.000000	5.000000	26.000000	33.472690	0.385121	1.204510	1.833351	0.751282	0.354526	0.873098	5.196267	351.757932	0.036618	2.000000	13.000000
22071905.000000	5.000000	28.000000	98.704594	0.177475	0.622796	0.028332	5.141205	-0.328415	1.024402	0.003093	351.013242	0.025837	2.000000	13.000000
22071905.000000	5.000000	10.000000	25.075742	0.341658	0.197990	0.650033	20.987204	-0.316863	0.881588	0.252182	351.001539	0.039956	2.000000	18.000000
22071905.000000	5.000000	30.000000	3.784787	-0.002535	0.266750	0.146982	48.580548	-0.209910	0.681257	3.630886	350.982102	0.034982	2.000000	13.000000
22071905.000000	5.000000	9.000000	49.917148	0.618795	1.085439	1.069660	154.981993	-0.300197	0.000000	1.943860	350.776395	0.036115	2.000000	19.000000
22071905.000000	5.000000	2.000000	32.855782	-0.148302	0.622068	0.730247	158.640654	-0.377185	0.000000	0.042767	350.649603	0.039612	2.000000	18.000000
22071905.000000	5.000000	18.000000	39.003421	0.039265	0.512402	0.820032	7.277276	-0.411209	1.354829	5.219269	350.108316	0.040973	2.000000	18.000000
22071905.000000	5.000000	22.000000	57.734196	0.615581	0.696513	1.206450	101.715309	-0.629523	1.447531	2.658401	351.406179	0.030740	2.000000	19.000000
22071905.000000	5.000000	42.000000	10.248626	-0.118283	0.111502	1.531995	53.985379	-0.313280	0.703519	1.501256	350.910787	0.029148	2.000000	17.000000
22071905.000000	5.000000	11.000000	90.675763	0.726766	0.434324	1.705984	141.945123	-0.344707	0.080644	0.000000	350.711282	0.027585	1.000000	19.000000
22071905.000000	5.000000	43.000000	25.542920	-0.375062	1.174883	1.015989	0.000005	-0.306563	1.314543	6.551235	350.302468	0.028179	2.000000	21.000000
22071905.000000	5.000000	38.000000	86.366450	0.714761	0.134314	1.977096	51.403925	-0.493960	0.957668	1.910918	350.903667	0.027647	1.000000	20.000000
22071905.000000	5.000000	46.000000	61.019709	-0.077017	1.390867	0.217702	65.502594	-0.306175	0.567033	3.956391	350.995718	0.036979	2.000000	20.000000
22071905.000000	5.000000	39.000000	54.301237	0.135807	0.248218	1.094939	82.984740	-0.617522	1.280510	2.389336	351.194546	0.029272	2.000000	20.000000
22071905.000000	5.000000	40.000000	34.554481	-0.366082	0.899587	0.666564	0.082755	-0.369229	1.125072	1.575427	350.793607	0.033398	1.000000	20.000000
22071905.000000	5.000000	24.000000	29.984688	-0.081835	0.238797	1.119127	0.144186	-0.452542	1.441810	2.225019	350.748228	0.028172	1.000000	23.000000
22071905.000000	5.000000	27.000000	93.355286	0.347803	0.192966	1.531909	7.778589	-0.457030	1.604657	6.550339	350.007321	0.036976	2.000000	21.000000
22071905.000000	5.000000	35.000000	86.450517	-0.314532	0.385687	0.086372	104.481591	-0.424658	0.450084	1.017145	350.825528	0.031241	2.000000	22.000000
22071905.000000	5.000000	17.000000	70.984065	0.489659	0.341222	1.588577	141.278643	-0.270280	0.034103	3.300156	350.846786	0.036670	1.000000	21.000000
22071905.000000	5.000000	20.000000	97.500945	0.669278	0.434852	0.052374	82.049914	-0.517903	0.861335	1.532668	350.914537	0.035038	2.000000	21.000000
22071905.000000	5.000000	12.000000	61.216538	0.389214	0.338462	0.025198	5.804823	-0.295926	1.227354	6.512825	350.100323	0.029031	1.000000	21.000000
22071905.000000	5.000000	41.000000	80.135074	-0.235966	0.809314	0.378838	58.628086	-0.118181	0.563126	0.316400	351.288199	0.033672	2.000000	20.000000
22071905.000000	5.000000	8.000000	88.470367	-0.092597	1.397997	1.446924	25.494212	-0.349741	1.034972	4.180569	350.475873	0.026617	2.000000	22.000000
22071905.000000	5.000000	21.000000	8.661157	0.244519	0.784534	1.279678	12.220662	-0.326796	1.097493	5.271805	350.174306	0.036160	2.000000	22.000000
22071905.000000	5.000000	7.000000	63.076238	0.372908	1.255647	1.520963	66.702911	-0.342899	0.630299	3.275553	350.866271	0.029743	2.000000	22.000000
22071905.000000	5.000000	23.000000	51.415234	0.260072	0.626099	0.923008	67.319398	-0.358354	0.634627	0.771779	350.950979	0.033602	2.000000	25.000000
22071905.000000	5.000000	15.000000	96.313127	0.216806	1.031249	1.976543	4.246730	-0.379696	1.458993	5.691370	350.099736	0.032989	1.000000	27.000000
22071905.000000	5.000000	3.000000	39.529882	-0.226445	0.393564	1.686569	9.161023	-0.290716	1.230752	5.443115	350.227673	0.031066	2.000000	26.000000
22071905.000000	5.000000	13.000000	11.081509	0.723813	0.828817	0.073774	22.642335	-0.541312	1.346940	2.222708	350.865039	0.030743	1.000000	23.000000
22071905.000000	5.000000	32.000000	17.993489	-0.252134	0.398001	1.103411	171.729557	-0.419015	0.005049	0.087894	350.683618	0.037438	1.000000	26.000000
22071905.000000	5.000000	31.000000	8.176089	-0.372174	0.608043	1.723469	16.060151	-0.510179	1.327171	1.884423	350.812284	0.029039	1.000000	26.000000
22071905.000000	5.000000	33.000000	74.399233	0.069699	0.154541	0.713610	48.015087	-0.351414	0.820516	3.672603	350.716134	0.033485	2.000000	24.000000
22071905.000000	5.000000	19.000000	4.327798	0.441236	0.145665	0.115210	34.498738	-0.379224	0.963826	4.358882	350.580125	0.035747	2.000000	27.000000
22071905.000000	5.000000	48.000000	58.691934	-0.044001	0.942231	0.951805	13.637874	-0.388846	1.219892	6.526883	350.238273	0.031575	1.000000	28.000000
22071905.000000	5.000000	14.000000	73.071784	-0.116056	0.370750	0.585836	143.690226	-0.274571	0.000000	3.048062	350.831435	0.034162	1.000000	31.000000
22071905.000000	5.000000	47.000000	41.803711	0.738825	0.307617	1.433323	49.989977	-0.437905	0.817952	0.003185	350.910981	0.028727	2.000000	29.000000
22071905.000000	5.000000	44.000000	18.418515	0.119352	0.294939	1.589834	0.000000	-0.299108	1.484201	5.533547	350.370854	0.030548	2.000000	34.000000
22071905.000000	5.000000	5.000000	4.083442	-0.293832	0.778935	1.803808	86.825322	-0.310122	0.442485	0.000000	350.960025	0.032032	1.000000	37.000000
22071906.000000	1.000000	43.000000	81.822494	0.160884	NaN	NaN	7.380859	0.127344	NaN	NaN	168.686381	0.036829	2.000000	11.000000
22071906.000000	1.000000	29.000000	91.419462	-0.394982	NaN	NaN	6.317383	0.177734	NaN	NaN	168.877139	0.050276	2.000000	11.000000
22071906.000000	1.000000	2.000000	46.408124	0.733072	NaN	NaN	7.187500	0.125000	NaN	NaN	168.424526	0.037823	2.000000	11.000000
22071906.000000	1.000000	15.000000	2.690390	-0.361967	NaN	NaN	6.704102	0.116797	NaN	NaN	168.357555	0.052446	2.000000	12.000000
22071906.000000	1.000000	33.000000	63.423394	0.537357	NaN	NaN	12.335693	-0.265674	NaN	NaN	181.000105	0.024392	2.000000	11.000000
22071906.000000	1.000000	12.000000	4.726037	-0.031626	NaN	NaN	7.417114	0.103174	NaN	NaN	168.515234	0.036814	2.000000	13.000000
