subID	modeli	name	Mp	delta	wp	scl	nll	nllsd	success	iterations
15	1	McFadden	14.5336798940552	-0.0469964008778334	NaN	NaN	327.871445383379	0.0276454531269119	1	21
15	2	LinearDistrb	6.69399084687757	-0.937223572557923	NaN	3.99997253417678	317.107715585957	0.0364502326694471	2	22
15	3	DN	9.31322574615479e-08	-0.0698040265589953	0.361756879463792	NaN	321.758484524385	0.0339953522426269	2	24
15	4	dDNb	0.00401489064097404	-1.06708408296108	0.188106540590525	3.98169089071453	312.035189490928	0.0322248120479909	1	30
15	5	dDNd	1.82426381856203	-0.939597409963608	0.135967908799648	3.99999998807907	313.19084370446	0.0396606735578165	2	30
16	1	McFadden	7.36060762405396	0.7259516954422	NaN	NaN	329.886767299547	0.0412220503037113	2	21
16	2	LinearDistrb	7.48817831277847	0.656154694780707	NaN	0.0998179778456689	329.907876673087	0.038083196745462	2	29
16	3	DN	7.5633783172816	0.673863814398646	5.69522380833298e-06	NaN	329.866674148233	0.0417314722999301	2	21
16	4	dDNb	7.55212593078613	0.705322074890137	1.60217285156694e-05	7.62939453169409e-07	329.918205057343	0.030832402135754	2	22
16	5	dDNd	7.66471433639526	0.638798713684082	8.21113586425559e-05	0.00264863967895512	329.9104280715	0.0343047818594862	2	18
17	1	McFadden	27.1405597478151	0.132296494953334	NaN	NaN	260.623731886191	0.0319235677151829	2	24
17	2	LinearDistrb	27.3341433554888	0.111699098348618	NaN	1.09213222265244	260.579707521631	0.0304831813595719	1	26
17	3	DN	2.11002770811319e-10	0.0123899733574944	0.231234963177121	NaN	245.892383562871	0.0302301203814431	2	22
17	4	dDNb	0.00299072265625	0.03294677734375	0.230584716796875	0.01422119140625	245.914599324374	0.0307338968090645	2	13
17	5	dDNd	0.009033203125	0.031005859375	0.2298583984375	4.88281249999556e-05	245.893394241611	0.0384629826205007	2	16
18	1	McFadden	23.220966847702	0.878803016436655	NaN	NaN	234.240028641111	0.0366977993490505	1	25
18	2	LinearDistrb	22.7638462781906	0.901289200782776	NaN	1.19209289550781e-07	234.24921168112	0.0467689321857191	2	14
18	3	DN	13.2151575088501	0.806900978088379	0.084189510345459	NaN	233.721770558698	0.0359156278949256	2	11
18	4	dDNb	13.8070373535156	0.887884521484375	0.07545166015625	4.88281249999556e-05	233.798272308219	0.0298781650269184	2	17
18	5	dDNd	13.1111474782228	0.861942021548748	0.0820165321230888	9.96693968773332e-05	233.777636579268	0.0373824385164073	1	34
19	1	McFadden	1.80652367006405	0.309865317156073	NaN	NaN	222.475388930593	0.0302865488892077	1	28
19	2	LinearDistrb	0.510015554638812	3.12361470707219	NaN	1.19217360228322	218.649645067809	0.0299943798170819	1	33
19	3	DN	1.76939263202075	0.328551292634802	0	NaN	222.473345914576	0.0338630743189662	1	34
19	4	dDNb	0.446245610713959	3.5790942966938	3.08752059940964e-06	1.23635422587395	218.443001439344	0.0311631878572603	1	28
19	5	dDNd	0.419166564941406	3.94121398925781	0	1.22321166992188	218.598846084017	0.0278309798760111	2	21
20	1	McFadden	133.360919330989	-1.29340011941276	NaN	NaN	362.158913823116	0.0304751066710555	1	22
20	2	LinearDistrb	109.930568814278	-0.762290859222412	NaN	3.99999988079071	355.422918334048	0.0369395587687939	2	22
20	3	DN	3.09228198602796e-11	-0.648993077978594	0.9284519262299	NaN	354.913214155807	0.050564942376083	2	20
20	4	dDNb	5.21808325725578	-0.737673761407496	0.834894181563868	3.99999999999709	349.389039423884	0.0336092272313427	1	27
20	5	dDNd	29.649774260819	-0.753896047919989	0.693367139995098	3.99999999813735	351.766445908088	0.0341314982837822	2	25
21	1	McFadden	5.81435693045023	-1.04225342343689	NaN	NaN	387.940800170556	0.0324517913811783	1	25
21	2	LinearDistrb	0.1903076171875	0.8443603515625	NaN	3.99072265625	384.911914328823	0.0377293599865456	2	27
21	3	DN	0.31218790952471	-0.270297541525179	0	NaN	385.840302565122	0.0339712738227043	2	33
21	4	dDNb	0.276956903282553	-0.146093917638063	0	3.99999999981374	376.333763797885	0.0300039164352237	2	20
21	5	dDNd	3.73966940969694e-07	1.88314949059486	3.99753337338097	2.66435687231451	380.923783857532	0.030675311176221	1	25
22	1	McFadden	3.12035377897701	-0.148895861118217	NaN	NaN	350.148759751413	0.0357213423988843	1	29
22	2	LinearDistrb	2.42988455295563	-0.158231925964356	NaN	0.892315912246704	348.618328336685	0.0322529297966776	2	17
22	3	DN	1.08722134679556	-1.86512596011162	0.402098290622234	NaN	348.231473058482	0.0273219706625774	2	16
22	4	dDNb	2.31863213889301	-0.318635737523437	0.0998382955789566	1.85289540998638	346.946751174569	0.0267682531476361	2	19
22	5	dDNd	1.04550638589126	-0.0880998660749356	0.372812015693125	0.293913158244027	348.184198543388	0.0310735582820658	1	29
23	1	McFadden	12.8654961585999	0.912065887451172	NaN	NaN	204.47793931666	0.0287642683342001	2	21
23	2	LinearDistrb	12.4542770385742	0.957469177246094	NaN	0.329638671875	204.483571572593	0.0262827099916019	2	12
23	3	DN	12.895378112793	0.882022857666016	0	NaN	204.497750027495	0.0324944231870017	2	24
23	4	dDNb	12.9167987526162	0.883126341854222	0	4.04529273523302e-06	204.470716663713	0.0296081521713129	1	20
23	5	dDNd	13.0698547363281	0.868182373046875	0	4.88281249999556e-05	204.490345365433	0.0305847844765691	2	17
24	1	McFadden	40.4170709848404	-0.314252161979675	NaN	NaN	358.788180176868	0.0365829436027544	2	15
24	2	LinearDistrb	1.9913444519043	-0.923395347595215	NaN	1.70147914886475	238.161421756521	0.0425447621648479	2	19
24	3	DN	1.56476812662731e-06	-0.303316591582075	0.799706866459292	NaN	320.20966681259	0.032669023833244	1	26
24	4	dDNb	0.0310974465319305	-1.20547545526497	0.0272093411535025	1.30744205739175	221.19487056427	0.0305808620593406	1	31
24	5	dDNd	0.0822629719667418	-1.05991581876684	0.0359735012432797	1.13522502538824	214.831205867916	0.027893989639265	1	33
25	1	McFadden	20.2644957900047	0.28600305467844	NaN	NaN	267.344678402378	0.0300113856802596	1	21
25	2	LinearDistrb	20.3347455263138	0.235005182027817	NaN	0.000549328327178911	267.29162031047	0.0310276226090124	2	11
25	3	DN	20.2342289660592	0.242375443619676	0	NaN	267.353878223014	0.035326079719304	1	18
25	4	dDNb	20.3607912992593	0.262466939701699	0	1.86264559332017e-10	267.327291218713	0.0390106278831976	2	25
25	5	dDNd	20.1719723362476	0.270891794189811	0	1.86264514923096e-09	267.352250649897	0.0345504114612015	2	18
26	1	McFadden	5.55470848083496	0.506232070922852	NaN	NaN	114.783659134632	0.0397186951692091	2	18
