subID	Model	randi	Mp0	delta0	wp0	scl0	Mp	delta	wp	scl	nll	nllsd	success	iterations
1.000000	2.000000	11.000000	40.647932	-0.034384	NaN	0.849697	1.622375	0.360138	NaN	0.479163	247.479522	0.038424	2.000000	14.000000
1.000000	2.000000	9.000000	75.441912	-0.058242	NaN	1.325610	0.000158	-1.659656	NaN	3.999999	267.102758	2.182974	2.000000	16.000000
1.000000	2.000000	12.000000	91.973705	0.231863	NaN	1.817082	2.926665	-0.352858	NaN	0.862157	258.106689	0.060418	2.000000	11.000000
1.000000	2.000000	13.000000	84.917247	0.083309	NaN	1.310120	1.442989	0.141228	NaN	1.887205	248.303741	0.077752	2.000000	17.000000
1.000000	2.000000	29.000000	50.569520	-0.102372	NaN	0.859052	0.033203	-1.487598	NaN	3.999512	265.387296	1.959476	1.000000	20.000000
1.000000	2.000000	2.000000	29.535114	-0.187154	NaN	1.713983	0.000005	-1.656253	NaN	4.000000	266.167445	2.083413	2.000000	19.000000
1.000000	2.000000	27.000000	61.827160	-0.006633	NaN	1.920651	1.154839	0.725777	NaN	1.440302	245.232968	0.038969	2.000000	19.000000
1.000000	2.000000	4.000000	93.020964	0.254095	NaN	0.622226	1.453611	0.314854	NaN	1.242627	246.409177	0.075639	1.000000	22.000000
1.000000	2.000000	16.000000	4.934546	0.264899	NaN	1.777269	1.349567	0.468946	NaN	1.300534	245.832023	0.044544	2.000000	19.000000
1.000000	2.000000	38.000000	92.167369	0.251996	NaN	1.344831	0.117798	-1.400293	NaN	3.999951	266.211237	2.090920	2.000000	19.000000
1.000000	2.000000	3.000000	34.909469	0.226795	NaN	1.460460	2.211140	-0.131542	NaN	0.828595	251.485427	0.063299	2.000000	23.000000
1.000000	2.000000	10.000000	99.485805	-0.130736	NaN	1.230096	3.087140	-0.257163	NaN	1.942929	261.681253	0.037100	1.000000	23.000000
1.000000	2.000000	23.000000	40.240576	0.269147	NaN	0.712134	1.803464	-0.080109	NaN	1.414701	251.405253	1.281008	2.000000	24.000000
1.000000	2.000000	36.000000	69.638349	0.278752	NaN	0.597910	1.099383	0.686153	NaN	2.088477	247.156892	0.046868	1.000000	23.000000
1.000000	2.000000	8.000000	57.807028	0.124844	NaN	0.739508	0.003128	-1.464780	NaN	3.999835	269.770285	2.377839	1.000000	23.000000
1.000000	2.000000	24.000000	32.732831	0.290657	NaN	0.981439	0.889923	1.538924	NaN	1.368496	245.154344	0.051056	1.000000	25.000000
1.000000	2.000000	31.000000	71.957992	0.395549	NaN	0.716920	0.715233	1.898410	NaN	1.639289	244.702256	0.054062	1.000000	27.000000
1.000000	2.000000	17.000000	98.847373	0.270779	NaN	1.540768	0.948987	-2.000000	NaN	3.998593	260.797104	0.047138	1.000000	27.000000
1.000000	2.000000	7.000000	56.124622	0.233679	NaN	0.374471	0.000005	1.136966	NaN	3.912808	271.654161	2.440135	2.000000	30.000000
1.000000	2.000000	15.000000	26.069370	-0.007956	NaN	1.356488	1.736507	0.068653	NaN	0.910570	248.284645	0.058703	1.000000	28.000000
1.000000	2.000000	6.000000	75.418639	0.243686	NaN	1.701209	1.739449	-1.999995	NaN	1.322803	248.650732	0.079034	1.000000	31.000000
1.000000	2.000000	28.000000	37.727599	-0.158374	NaN	0.270552	0.001615	-1.165067	NaN	3.999303	267.985161	2.265219	1.000000	32.000000
1.000000	2.000000	5.000000	3.846219	0.010585	NaN	1.095304	1.026523	1.066128	NaN	1.420788	244.973902	0.040109	1.000000	30.000000
1.000000	2.000000	40.000000	49.609918	-0.119258	NaN	1.532793	0.170178	-0.331691	NaN	3.996583	266.167264	2.098386	2.000000	35.000000
1.000000	2.000000	14.000000	52.230691	-0.041269	NaN	0.963061	1.652095	-1.926069	NaN	2.069092	251.386298	0.927232	1.000000	34.000000
1.000000	2.000000	37.000000	90.323776	0.046911	NaN	0.652439	1.194559	0.772325	NaN	1.236822	245.403956	0.035240	2.000000	37.000000
1.000000	3.000000	34.000000	9.631897	-0.195107	1.181895	NaN	4.190430	-0.308105	0.049219	NaN	276.757747	0.029531	2.000000	11.000000
1.000000	3.000000	28.000000	92.660132	-0.002335	1.215579	NaN	0.033203	0.242676	0.186621	NaN	262.042987	0.029443	2.000000	11.000000
1.000000	3.000000	2.000000	79.212929	0.363633	1.069229	NaN	1.048340	-0.108301	0.130908	NaN	260.280370	0.021742	2.000000	11.000000
1.000000	3.000000	15.000000	74.525562	-0.161067	0.985788	NaN	4.625488	-0.267676	0.210547	NaN	302.816844	0.029203	2.000000	12.000000
1.000000	3.000000	5.000000	90.058316	0.111656	0.811758	NaN	23.623047	0.040527	0.000000	NaN	361.061446	0.028900	2.000000	12.000000
1.000000	3.000000	27.000000	51.866511	-0.011222	1.310428	NaN	10.945923	-0.823657	0.244556	NaN	307.132248	0.031655	2.000000	11.000000
1.000000	3.000000	33.000000	48.095086	0.262696	0.374027	NaN	0.002991	-0.661737	0.484454	NaN	290.550339	0.033372	2.000000	11.000000
1.000000	3.000000	19.000000	76.366094	-0.064554	1.186762	NaN	2.522705	-0.188556	0.002820	NaN	254.375600	0.049976	2.000000	11.000000
1.000000	3.000000	4.000000	64.981781	-0.182506	0.341947	NaN	1.592163	0.152002	0.031616	NaN	250.879335	0.039859	2.000000	11.000000
1.000000	3.000000	21.000000	91.017695	0.265189	1.013454	NaN	27.466064	0.014453	0.172778	NaN	366.651099	0.032350	2.000000	13.000000
1.000000	3.000000	10.000000	97.196906	-0.183248	0.547367	NaN	1.728119	0.612366	0.000000	NaN	248.416236	0.037556	2.000000	11.000000
1.000000	3.000000	29.000000	75.761185	0.237559	0.065094	NaN	2.776489	0.015918	0.350000	NaN	311.584910	0.026165	2.000000	13.000000
1.000000	3.000000	25.000000	23.955558	-0.150825	0.031779	NaN	0.009033	-0.078198	0.226270	NaN	265.427618	0.027262	2.000000	16.000000
1.000000	3.000000	11.000000	44.634157	0.016138	0.589278	NaN	0.002991	-0.432306	0.272583	NaN	273.141949	0.050316	2.000000	11.000000
1.000000	3.000000	18.000000	51.687800	0.005583	0.068659	NaN	10.738968	-0.298378	0.265128	NaN	335.852752	0.026052	2.000000	14.000000
1.000000	3.000000	3.000000	90.138100	0.195758	0.390549	NaN	0.259041	0.210431	0.118764	NaN	258.007746	0.049362	2.000000	11.000000
1.000000	3.000000	30.000000	62.605389	-0.199511	0.577606	NaN	1.986689	0.202352	0.000000	NaN	248.797705	0.037675	2.000000	11.000000
1.000000	3.000000	31.000000	41.344357	0.118996	0.142050	NaN	31.423889	-0.900781	0.277240	NaN	324.124538	0.032278	2.000000	16.000000
1.000000	3.000000	23.000000	17.336120	-0.172421	0.627556	NaN	0.504517	0.430322	0.102368	NaN	255.466165	0.056070	2.000000	20.000000
1.000000	3.000000	17.000000	24.181699	-0.126601	0.026429	NaN	0.774162	0.151855	2.535706	NaN	370.746011	0.037316	2.000000	17.000000
1.000000	3.000000	39.000000	72.763528	-0.115665	0.865496	NaN	0.033203	0.378320	0.233789	NaN	271.710486	0.029829	2.000000	19.000000
1.000000	3.000000	8.000000	20.248822	0.257847	0.091954	NaN	2.028881	-2.000000	0.000000	NaN	250.366553	0.053696	2.000000	16.000000
1.000000	3.000000	24.000000	30.283843	0.218517	0.694702	NaN	0.000158	-1.999999	0.171513	NaN	261.217811	0.040942	2.000000	18.000000
1.000000	3.000000	32.000000	94.191214	0.302448	0.528657	NaN	0.444847	0.322917	0.133269	NaN	257.917708	0.036555	2.000000	12.000000
1.000000	3.000000	26.000000	42.623331	-0.020833	0.590496	NaN	1.578237	0.831029	0.000487	NaN	249.026885	0.036075	2.000000	16.000000
1.000000	3.000000	20.000000	85.745425	0.335165	0.017262	NaN	0.000725	0.542786	0.138567	NaN	258.936266	0.074074	2.000000	21.000000
1.000000	3.000000	13.000000	62.298552	0.276215	1.120979	NaN	0.981117	0.926695	0.044559	NaN	252.873776	0.061064	2.000000	16.000000
1.000000	3.000000	38.000000	14.183890	0.338885	0.488217	NaN	0.009033	0.224731	0.149536	NaN	259.219413	0.057147	2.000000	17.000000
1.000000	3.000000	35.000000	59.834850	0.153565	0.209078	NaN	0.000005	0.024075	0.165853	NaN	260.845367	0.040121	2.000000	22.000000
1.000000	3.000000	12.000000	85.621108	0.243873	0.301292	NaN	2.438110	-0.082446	0.027856	NaN	256.493908	0.034671	2.000000	23.000000
1.000000	3.000000	6.000000	5.027481	0.150593	0.717121	NaN	0.268860	0.465424	0.118988	NaN	256.974357	0.065298	2.000000	18.000000
1.000000	3.000000	22.000000	60.670397	0.369528	0.911736	NaN	0.050681	0.068675	0.213077	NaN	264.721333	0.027050	1.000000	27.000000
1.000000	3.000000	40.000000	39.733697	0.119797	0.602021	NaN	3.139605	-1.862749	0.000000	NaN	258.941661	0.027230	2.000000	24.000000
1.000000	3.000000	37.000000	99.329309	-0.028672	0.064137	NaN	1.900141	-1.999999	0.000000	NaN	250.929279	0.058031	1.000000	32.000000
1.000000	3.000000	14.000000	46.786321	0.048369	0.769272	NaN	1.541711	0.775624	0.000000	NaN	248.777107	0.038026	1.000000	30.000000
1.000000	3.000000	16.000000	48.670108	0.085211	1.355254	NaN	2.037970	-1.995767	0.000000	NaN	250.405466	0.041965	2.000000	25.000000
1.000000	3.000000	7.000000	26.789260	0.173497	0.742256	NaN	0.033203	0.206934	0.217383	NaN	266.441602	0.021930	1.000000	27.000000
1.000000	3.000000	9.000000	76.940943	0.080513	1.121078	NaN	2.126119	0.003694	0.000006	NaN	250.311366	0.052616	1.000000	31.000000
1.000000	3.000000	1.000000	54.544960	-0.104957	0.342222	NaN	1.797890	0.249612	0.003092	NaN	248.526129	0.032028	1.000000	38.000000
1.000000	3.000000	36.000000	80.308057	0.394764	0.812320	NaN	0.000240	-1.124843	1.502432	NaN	317.630590	0.023412	1.000000	33.000000
1.000000	4.000000	11.000000	68.647875	0.139631	0.033852	0.455481	0.033203	-1.343457	0.000000	3.858887	276.311371	2.289147	2.000000	14.000000
1.000000	4.000000	14.000000	47.937226	-0.140657	0.927084	1.840897	0.033203	-1.055762	0.000000	2.413965	273.666581	0.031365	2.000000	14.000000
1.000000	4.000000	12.000000	16.807965	0.191480	1.310113	0.219954	0.033203	-0.878516	0.000000	2.196875	273.091670	0.042132	2.000000	14.000000
1.000000	4.000000	3.000000	99.382668	-0.139995	0.535047	1.824497	0.000725	-0.732750	0.000000	3.999992	276.781425	2.357025	2.000000	16.000000
1.000000	4.000000	28.000000	95.066210	0.142312	1.237680	0.816995	1.842201	0.030892	0.002083	1.399624	249.257321	0.055609	2.000000	13.000000
1.000000	4.000000	27.000000	32.224580	0.331256	0.520433	0.930769	0.009033	-0.379443	0.197559	1.600098	259.865043	0.096012	2.000000	15.000000
1.000000	4.000000	32.000000	50.865577	0.118933	0.182502	1.324979	0.051331	0.812756	0.067719	1.538190	248.115319	0.080792	2.000000	16.000000
1.000000	4.000000	9.000000	82.355914	-0.120768	0.031016	1.696133	0.002991	-0.767792	0.000000	2.165564	273.087183	0.047868	2.000000	16.000000
1.000000	4.000000	40.000000	52.064362	0.119084	0.984166	0.687514	0.002991	-1.663708	0.000000	2.207312	273.134845	0.032591	2.000000	17.000000
1.000000	4.000000	35.000000	60.913218	0.317351	0.200304	1.398296	3.144703	-0.526245	0.028540	1.863093	265.303904	0.056616	2.000000	13.000000
1.000000	4.000000	16.000000	88.200121	0.329992	1.247086	1.907810	0.319088	-0.666069	0.000158	2.230981	272.964336	0.036370	2.000000	19.000000
1.000000	4.000000	2.000000	24.493332	0.222528	1.264304	1.542706	0.000725	0.791823	0.101097	0.761896	253.068784	0.074729	2.000000	17.000000
1.000000	4.000000	1.000000	40.897667	0.285381	1.376292	0.613581	0.000158	2.642752	0.044607	1.594041	247.466124	0.067749	2.000000	18.000000
1.000000	4.000000	22.000000	87.525585	0.157030	0.455908	1.316013	1.275398	-1.784907	0.000000	3.999980	261.362698	0.058830	1.000000	20.000000
1.000000	4.000000	20.000000	38.780231	-0.112391	0.284596	0.695360	1.054288	0.993596	0.000000	1.542293	245.223724	0.050008	2.000000	20.000000
1.000000	4.000000	7.000000	65.662248	-0.036072	1.370510	1.033608	0.527931	-1.999904	0.077983	1.741011	252.117079	0.921037	2.000000	20.000000
1.000000	4.000000	17.000000	37.919033	0.067464	0.339499	0.991724	0.000725	-1.720100	0.000000	3.999992	272.354604	2.436449	2.000000	20.000000
1.000000	4.000000	25.000000	89.805524	0.043628	0.091635	1.286985	0.003049	-1.985490	0.127663	1.455032	252.481348	0.083770	2.000000	22.000000
1.000000	4.000000	39.000000	88.988644	0.099562	0.509099	0.902352	0.033203	1.159082	0.066992	1.589551	247.932011	0.049135	2.000000	22.000000
1.000000	4.000000	34.000000	51.438956	0.136221	0.421307	0.912880	0.927490	1.269824	0.000000	1.538574	244.907831	0.038773	2.000000	26.000000
1.000000	4.000000	8.000000	27.643230	0.167878	0.232593	0.393114	0.009473	-0.187187	0.134341	1.681306	256.472268	1.490596	1.000000	22.000000
1.000000	4.000000	10.000000	9.347150	-0.130975	0.003150	1.751588	1.322539	-0.094143	0.001350	3.999946	261.737982	0.073283	1.000000	21.000000
1.000000	4.000000	24.000000	60.513035	-0.122464	0.107815	0.746611	1.385170	-1.994843	0.060856	1.929555	255.302994	0.035094	1.000000	21.000000
1.000000	4.000000	33.000000	90.164483	0.012958	0.973238	1.978659	0.516580	3.056754	0.000000	1.617038	245.167231	0.069825	1.000000	29.000000
1.000000	4.000000	21.000000	39.276645	0.306004	0.268672	0.645940	1.403519	0.283837	0.000000	1.346614	246.610321	0.059471	2.000000	26.000000
1.000000	4.000000	31.000000	69.033695	-0.086799	1.276315	1.859281	0.477178	-0.923602	1.719803	0.919099	318.396388	0.063808	1.000000	24.000000
1.000000	4.000000	37.000000	43.118375	0.095518	0.603508	0.411262	0.033203	-0.975195	0.000000	3.999512	280.245146	2.060188	1.000000	27.000000
1.000000	4.000000	13.000000	29.338935	0.381902	0.235074	0.231942	0.000031	0.699555	0.077566	1.506580	248.483842	0.094401	1.000000	27.000000
1.000000	4.000000	18.000000	21.401458	0.016409	1.142446	1.790749	1.704613	-0.324259	0.003155	2.751947	266.132122	2.429385	1.000000	30.000000
1.000000	4.000000	29.000000	98.279637	0.356581	1.399986	1.962609	0.675656	2.198156	0.000162	1.638383	245.104424	0.044622	1.000000	27.000000
1.000000	4.000000	38.000000	49.511401	0.179584	0.935761	0.983831	1.729346	-2.000000	0.002422	1.209411	248.724056	0.063141	1.000000	33.000000
1.000000	4.000000	26.000000	97.256623	0.305960	0.842432	1.285274	0.018206	1.143800	0.053404	2.158781	249.754748	0.075489	2.000000	29.000000
1.000000	4.000000	15.000000	19.387225	0.282989	0.497890	0.438449	0.000000	-0.356260	0.195864	1.463273	259.424419	0.076160	2.000000	30.000000
1.000000	4.000000	36.000000	35.891266	0.115801	0.978984	1.702865	0.075443	1.679813	0.049923	1.627142	247.227545	0.035296	1.000000	34.000000
1.000000	4.000000	4.000000	42.498171	-0.068114	0.952287	0.437692	0.108433	0.780379	0.072618	1.418417	248.336687	0.056785	1.000000	31.000000
1.000000	4.000000	23.000000	3.640487	-0.142491	0.669524	1.256422	0.271943	-2.000000	0.095831	2.397282	254.059155	0.065690	2.000000	34.000000
1.000000	4.000000	5.000000	79.430501	-0.137980	1.058476	1.312176	0.797766	1.040438	0.001144	1.864094	246.079931	0.064943	2.000000	38.000000
1.000000	4.000000	30.000000	3.502561	0.368739	0.038994	0.989948	1.597642	-1.999889	0.000679	1.424820	248.731319	0.104489	1.000000	40.000000
1.000000	4.000000	6.000000	33.249399	0.224439	0.660196	1.123487	0.000015	0.117448	0.127895	1.195089	252.332686	0.048965	2.000000	41.000000
1.000000	4.000000	19.000000	34.491417	0.231908	0.898061	1.715878	2.295692	-0.394213	0.025816	1.760055	257.876321	0.097041	1.000000	55.000000
1.000000	5.000000	4.000000	30.049462	0.252085	0.597593	1.844121	0.033203	-0.351758	0.000000	3.999512	264.453097	1.838956	2.000000	14.000000
1.000000	5.000000	18.000000	73.141138	-0.010489	0.126277	0.294402	1.051361	0.709558	0.004486	1.517096	245.541607	0.052099	2.000000	13.000000
1.000000	5.000000	8.000000	92.952410	0.135732	0.521325	0.202440	0.033203	-1.725195	0.000000	3.999512	268.949600	2.312340	2.000000	14.000000
1.000000	5.000000	11.000000	25.343831	0.274600	1.153139	1.319283	0.033203	-0.781250	0.000000	3.999512	272.485876	2.458219	2.000000	14.000000
1.000000	5.000000	5.000000	65.399687	0.339175	0.855466	1.665115	0.033203	-1.999707	0.000000	3.999512	266.256900	2.086278	2.000000	14.000000
1.000000	5.000000	32.000000	35.875422	0.198582	0.207577	0.799974	0.033203	-1.484961	0.000000	2.254004	272.227910	0.025030	2.000000	14.000000
1.000000	5.000000	26.000000	54.496527	-0.008055	0.419038	0.910151	0.033203	0.185840	0.129199	1.502539	252.902087	0.047124	2.000000	14.000000
1.000000	5.000000	2.000000	65.378145	0.145172	0.001173	0.489368	0.002991	-0.463049	0.000000	3.774951	270.228657	2.450352	2.000000	16.000000
1.000000	5.000000	3.000000	76.046916	-0.082046	0.325611	1.052321	9.012329	-0.641064	0.000000	0.000049	296.361473	0.031657	2.000000	15.000000
1.000000	5.000000	24.000000	16.631441	0.364761	1.225144	0.375346	1.679779	-1.999982	0.000000	1.160480	249.837150	0.920065	2.000000	19.000000
1.000000	5.000000	28.000000	57.795879	0.229064	0.908215	0.617032	0.085916	-1.104992	0.000000	2.170761	272.160890	0.028201	1.000000	18.000000
1.000000	5.000000	25.000000	4.072760	0.253302	0.683467	0.423127	0.002991	-1.999982	0.000000	3.999841	267.836053	2.284105	1.000000	23.000000
1.000000	5.000000	17.000000	9.612017	0.352940	0.005131	0.971367	3.084656	-0.498604	0.000000	1.764206	265.156593	1.727588	2.000000	19.000000
1.000000	5.000000	36.000000	82.301875	0.131850	0.321715	0.925165	0.180489	0.531067	0.082202	1.509364	249.263575	0.059714	2.000000	20.000000
1.000000	5.000000	29.000000	5.836680	-0.184122	0.226470	0.804720	0.000005	-1.273307	0.000000	4.000000	267.879678	2.274059	2.000000	22.000000
1.000000	5.000000	6.000000	51.635586	-0.001512	1.209318	1.162900	0.001866	-1.504636	0.000026	3.996068	268.070417	2.259976	1.000000	22.000000
1.000000	5.000000	30.000000	83.866367	0.199453	0.145112	1.610081	1.187317	0.901965	0.000000	1.289459	245.244489	0.038577	2.000000	24.000000
1.000000	5.000000	19.000000	26.313013	0.166036	0.337625	0.752087	1.154408	-1.943573	0.000000	3.672629	258.957172	0.100402	1.000000	20.000000
1.000000	5.000000	33.000000	23.304675	0.201530	0.803656	1.483342	0.014607	-1.899351	0.000000	4.000000	266.926622	2.194922	1.000000	23.000000
1.000000	5.000000	39.000000	12.543488	-0.156441	0.010488	0.329632	1.753422	-1.999999	0.000000	1.297716	248.679162	0.076659	2.000000	22.000000
1.000000	5.000000	15.000000	41.118409	0.249489	0.807081	0.662712	0.000002	-0.208505	0.625836	0.004559	311.835232	0.025077	1.000000	19.000000
1.000000	5.000000	34.000000	60.046250	0.283334	1.197756	1.584056	1.315069	0.068145	0.043808	3.999474	266.035496	0.026219	1.000000	24.000000
1.000000	5.000000	13.000000	79.707926	-0.068169	1.070970	1.725211	0.838764	-1.999817	0.000000	3.996669	260.634737	0.084916	1.000000	26.000000
1.000000	5.000000	27.000000	39.870364	-0.194961	1.130430	1.814446	1.388312	0.407063	0.000000	1.251243	245.980714	0.055725	1.000000	25.000000
1.000000	5.000000	40.000000	56.540021	0.390064	0.592346	0.563532	1.752997	-0.172472	0.000271	2.074417	254.414275	1.508646	1.000000	24.000000
1.000000	5.000000	20.000000	85.394201	0.381903	0.799711	0.498825	0.005156	0.935326	0.068144	1.476054	248.414922	0.073137	2.000000	22.000000
