subID	modeli	name	Mp	wp	nll	nllsd	success	iterations
14	1	McFadden	2.44570153113455	NaN	265.84327656792	0.0237785367059295	2	20
14	2	LinearDistrb	2.44394478062168	NaN	265.955046066993	0.0338240727081247	1	20
14	3	DN	2.32638693839544	0.00196525715145979	265.833200840298	0.0271962193127802	1	19
14	4	dDNb	2.2892245791154	0.000602856813930019	265.974636453338	0.0223590642133703	2	11
14	5	dDNd	2.26830690167844	0.0358504351228476	265.952821593089	0.0276076171611279	1	23
15	1	McFadden	0.692390018764513	NaN	153.472855877166	0.0246270899187398	1	24
15	2	LinearDistrb	0.640273258090019	NaN	155.473052813408	0.0263361151260682	2	18
15	3	DN	0.00309815036598593	0.0885217488044873	152.331162357607	0.0239656652518957	2	20
15	4	dDNb	0.364950896211667	0.0347128202789463	155.257457544547	0.0236721835183564	2	22
15	5	dDNd	0.425357673455892	0.0266468948377223	155.238669107267	0.0258493342640417	2	21
16	1	McFadden	1.06654303113368	NaN	106.289404616281	0.020963607743472	2	20
16	2	LinearDistrb	0.793941341096115	NaN	104.222168589452	0.020027646034418	1	37
16	3	DN	1.07201227173209	0	106.272181874411	0.0248358344594638	2	11
16	4	dDNb	5.23868948221207e-10	0.0951121744292323	103.792902119682	0.0181818180333464	1	21
16	5	dDNd	0.0950292738508445	0.0841725138262579	104.010017692253	0.0224861875221982	1	33
17	1	McFadden	2.27263844013214	NaN	255.129165214511	0.0321302072651563	2	17
17	2	LinearDistrb	2.19036865234375	NaN	255.183388887555	0.0286253307888783	2	12
17	3	DN	4.76837158203125e-07	0.259109401702881	253.600937015376	0.028065976946713	2	11
17	4	dDNb	4.76837158203125e-07	0.24667820930481	253.664004465315	0.0269661685501486	2	15
17	5	dDNd	0.0003509521484375	0.251124572753906	253.613835052147	0.0270740768494243	2	11
18	1	McFadden	4.39889526367188	NaN	250.578998183199	0.0256734152036157	2	11
18	2	LinearDistrb	0.708361804485321	NaN	213.001788601847	0.0283712915028304	2	17
18	3	DN	4.76837158203125e-07	0.18154354095459	213.567739887083	0.0212225063552093	2	11
18	4	dDNb	4.76837158203125e-07	0.141288280487061	210.21201154865	0.0250731218111261	2	16
18	5	dDNd	0.0003509521484375	0.142337036132812	210.199663335137	0.0294446104392688	2	15
19	1	McFadden	0.541315066511743	NaN	115.058832674862	0.0176994039862885	1	20
19	2	LinearDistrb	0.539673924446106	NaN	115.816115543375	0.0198542208441354	2	16
19	3	DN	0.547863483428955	0	115.09723719023	0.0186988804473436	1	17
19	4	dDNb	0.530561892344849	0	115.833686946377	0.0153740075554085	2	15
19	5	dDNd	0.529961462365463	0	115.821743792041	0.0214607622345476	1	20
20	1	McFadden	0.561856086365879	NaN	83.593877165519	0.0163407554730667	2	21
20	2	LinearDistrb	9.31322574615479e-10	NaN	75.4211191414481	0.0182710155794586	1	18
20	3	DN	0.574657982680947	0	83.6021962516669	0.0190623302927799	1	19
20	4	dDNb	0.0010986328125	0	75.4300161314661	0.0232796368407005	2	14
20	5	dDNd	0.00200986862182617	0	75.4239792314258	0.0237917740141839	1	17
