subID	TimeConstraint	Model	randi	scl0	eta0	Mp0	wp0	scl	eta	Mp	wp	nll	nllsd	success	iterations
1.000000	10.000000	2.000000	26.000000	1.000000	0.234078	1.000000	1.000000	1.000000	0.129288	1.000000	1.000000	117.715486	0.092190	1.000000	22.000000
1.000000	10.000000	2.000000	38.000000	1.000000	0.383729	1.000000	1.000000	1.000000	0.108085	1.000000	1.000000	117.754146	1.398374	2.000000	23.000000
1.000000	10.000000	2.000000	33.000000	1.000000	0.163236	1.000000	1.000000	1.000000	0.120801	1.000000	1.000000	117.004175	0.087522	2.000000	28.000000
1.000000	10.000000	2.000000	22.000000	1.000000	0.294223	1.000000	1.000000	1.000000	0.114648	1.000000	1.000000	116.432810	0.108553	1.000000	29.000000
1.000000	10.000000	2.000000	7.000000	1.000000	0.250182	1.000000	1.000000	1.000000	0.109668	1.000000	1.000000	116.054985	0.124667	1.000000	33.000000
1.000000	10.000000	2.000000	5.000000	1.000000	0.154566	1.000000	1.000000	1.000000	0.112598	1.000000	1.000000	116.253856	0.094718	1.000000	30.000000
1.000000	10.000000	2.000000	16.000000	1.000000	0.140205	1.000000	1.000000	1.000000	0.106152	1.000000	1.000000	116.728975	0.989499	1.000000	36.000000
1.000000	1.500000	1.000000	4.000000	1.000000	0.297802	1.000000	1.000000	1.000000	0.166431	1.000000	1.000000	136.897321	0.097823	2.000000	9.000000
1.000000	1.500000	1.000000	20.000000	1.000000	0.170408	1.000000	1.000000	1.000000	0.151562	1.000000	1.000000	136.955300	0.109210	2.000000	10.000000
1.000000	1.500000	1.000000	3.000000	1.000000	0.139453	1.000000	1.000000	1.000000	0.179330	1.000000	1.000000	137.047406	0.066131	2.000000	11.000000
1.000000	1.500000	1.000000	2.000000	1.000000	0.256729	1.000000	1.000000	1.000000	0.148752	1.000000	1.000000	136.915399	0.140901	2.000000	11.000000
1.000000	1.500000	1.000000	12.000000	1.000000	0.299601	1.000000	1.000000	1.000000	0.150812	1.000000	1.000000	137.899111	1.003699	2.000000	11.000000
1.000000	1.500000	1.000000	6.000000	1.000000	0.208216	1.000000	1.000000	1.000000	0.163538	1.000000	1.000000	136.880897	0.124638	2.000000	11.000000
1.000000	1.500000	1.000000	34.000000	1.000000	0.224852	1.000000	1.000000	1.000000	0.155307	1.000000	1.000000	136.984970	0.141607	2.000000	11.000000
1.000000	1.500000	1.000000	40.000000	1.000000	0.204780	1.000000	1.000000	1.000000	0.185070	1.000000	1.000000	137.341243	0.079384	2.000000	12.000000
1.000000	1.500000	1.000000	9.000000	1.000000	0.346879	1.000000	1.000000	1.000000	0.155637	1.000000	1.000000	136.790876	0.120543	2.000000	9.000000
1.000000	1.500000	1.000000	19.000000	1.000000	0.165751	1.000000	1.000000	1.000000	0.204645	1.000000	1.000000	137.961121	0.060919	2.000000	11.000000
1.000000	1.500000	1.000000	11.000000	1.000000	0.110655	1.000000	1.000000	1.000000	0.189774	1.000000	1.000000	137.426682	0.091088	2.000000	12.000000
1.000000	1.500000	1.000000	15.000000	1.000000	0.185979	1.000000	1.000000	1.000000	0.154987	1.000000	1.000000	136.776999	0.098350	2.000000	12.000000
1.000000	1.500000	1.000000	22.000000	1.000000	0.245125	1.000000	1.000000	1.000000	0.157422	1.000000	1.000000	136.711459	0.103735	2.000000	11.000000
1.000000	1.500000	1.000000	30.000000	1.000000	0.157026	1.000000	1.000000	1.000000	0.179127	1.000000	1.000000	136.907753	0.080020	2.000000	12.000000
1.000000	1.500000	1.000000	21.000000	1.000000	0.378228	1.000000	1.000000	1.000000	0.159583	1.000000	1.000000	136.851837	0.106191	2.000000	11.000000
1.000000	1.500000	1.000000	38.000000	1.000000	0.390842	1.000000	1.000000	1.000000	0.170212	1.000000	1.000000	136.840942	0.070486	2.000000	11.000000
1.000000	1.500000	1.000000	32.000000	1.000000	0.238018	1.000000	1.000000	1.000000	0.204904	1.000000	1.000000	137.956118	0.062423	2.000000	11.000000
1.000000	1.500000	1.000000	28.000000	1.000000	0.221179	1.000000	1.000000	1.000000	0.168161	1.000000	1.000000	136.904782	0.092640	2.000000	13.000000
1.000000	1.500000	1.000000	10.000000	1.000000	0.371694	1.000000	1.000000	1.000000	0.187589	1.000000	1.000000	137.336107	0.071444	2.000000	11.000000
1.000000	1.500000	1.000000	27.000000	1.000000	0.399217	1.000000	1.000000	1.000000	0.178959	1.000000	1.000000	136.966071	0.073047	2.000000	12.000000
1.000000	1.500000	1.000000	37.000000	1.000000	0.119982	1.000000	1.000000	1.000000	0.188359	1.000000	1.000000	137.200379	0.070646	2.000000	13.000000
1.000000	1.500000	1.000000	16.000000	1.000000	0.382286	1.000000	1.000000	1.000000	0.156973	1.000000	1.000000	136.718394	0.097168	2.000000	11.000000
1.000000	1.500000	1.000000	17.000000	1.000000	0.234857	1.000000	1.000000	1.000000	0.169617	1.000000	1.000000	136.908351	0.068677	2.000000	14.000000
1.000000	1.500000	1.000000	23.000000	1.000000	0.218738	1.000000	1.000000	1.000000	0.185473	1.000000	1.000000	137.068862	0.081668	2.000000	15.000000
1.000000	1.500000	1.000000	18.000000	1.000000	0.186727	1.000000	1.000000	1.000000	0.199567	1.000000	1.000000	137.753790	0.072283	2.000000	13.000000
1.000000	1.500000	1.000000	26.000000	1.000000	0.193774	1.000000	1.000000	1.000000	0.164013	1.000000	1.000000	136.999753	0.114591	2.000000	15.000000
1.000000	1.500000	1.000000	7.000000	1.000000	0.127738	1.000000	1.000000	1.000000	0.158594	1.000000	1.000000	136.888260	0.105553	2.000000	17.000000
1.000000	1.500000	1.000000	14.000000	1.000000	0.153015	1.000000	1.000000	1.000000	0.167090	1.000000	1.000000	136.806468	0.066194	1.000000	20.000000
1.000000	1.500000	1.000000	1.000000	1.000000	0.201850	1.000000	1.000000	1.000000	0.183568	1.000000	1.000000	137.238678	0.091337	2.000000	17.000000
1.000000	1.500000	1.000000	33.000000	1.000000	0.269321	1.000000	1.000000	1.000000	0.186252	1.000000	1.000000	137.214411	0.078510	2.000000	16.000000
1.000000	1.500000	1.000000	13.000000	1.000000	0.152402	1.000000	1.000000	1.000000	0.189677	1.000000	1.000000	137.322813	0.064943	1.000000	23.000000
1.000000	1.500000	1.000000	35.000000	1.000000	0.269132	1.000000	1.000000	1.000000	0.207334	1.000000	1.000000	137.908661	0.055377	1.000000	22.000000
1.000000	1.500000	1.000000	39.000000	1.000000	0.161180	1.000000	1.000000	1.000000	0.165186	1.000000	1.000000	136.905558	0.115032	2.000000	18.000000
1.000000	1.500000	1.000000	5.000000	1.000000	0.297843	1.000000	1.000000	1.000000	0.153590	1.000000	1.000000	137.046008	0.115380	1.000000	24.000000
1.000000	1.500000	1.000000	36.000000	1.000000	0.151185	1.000000	1.000000	1.000000	0.190157	1.000000	1.000000	137.330236	0.084049	1.000000	26.000000
1.000000	1.500000	1.000000	25.000000	1.000000	0.130920	1.000000	1.000000	1.000000	0.186649	1.000000	1.000000	137.243679	0.063217	1.000000	33.000000
1.000000	1.500000	1.000000	24.000000	1.000000	0.355369	1.000000	1.000000	1.000000	0.188825	1.000000	1.000000	137.353311	0.070298	1.000000	31.000000
1.000000	1.500000	1.000000	8.000000	1.000000	0.128405	1.000000	1.000000	1.000000	0.173417	1.000000	1.000000	137.026900	0.070824	1.000000	24.000000
1.000000	1.500000	1.000000	31.000000	1.000000	0.118251	1.000000	1.000000	1.000000	0.198283	1.000000	1.000000	137.755341	0.068305	1.000000	36.000000
1.000000	1.500000	1.000000	29.000000	1.000000	0.267367	1.000000	1.000000	1.000000	0.192356	1.000000	1.000000	137.459261	0.075743	1.000000	35.000000
1.000000	1.500000	2.000000	37.000000	1.000000	0.252391	1.000000	1.000000	1.000000	0.184933	1.000000	1.000000	136.583248	0.071955	2.000000	9.000000
1.000000	1.500000	2.000000	3.000000	1.000000	0.393859	1.000000	1.000000	1.000000	0.185547	1.000000	1.000000	136.519136	0.071338	2.000000	11.000000
1.000000	1.500000	2.000000	1.000000	1.000000	0.235870	1.000000	1.000000	1.000000	0.177344	1.000000	1.000000	136.261694	0.079171	2.000000	10.000000
1.000000	1.500000	2.000000	33.000000	1.000000	0.222219	1.000000	1.000000	1.000000	0.175247	1.000000	1.000000	136.220445	0.077966	2.000000	11.000000
1.000000	1.500000	2.000000	13.000000	1.000000	0.190558	1.000000	1.000000	1.000000	0.171956	1.000000	1.000000	136.209523	0.093963	2.000000	13.000000
1.000000	1.500000	2.000000	30.000000	1.000000	0.155316	1.000000	1.000000	1.000000	0.154199	1.000000	1.000000	137.039467	0.997998	2.000000	11.000000
1.000000	1.500000	2.000000	7.000000	1.000000	0.149385	1.000000	1.000000	1.000000	0.151599	1.000000	1.000000	135.976875	0.133185	2.000000	11.000000
1.000000	1.500000	2.000000	14.000000	1.000000	0.239860	1.000000	1.000000	1.000000	0.166783	1.000000	1.000000	136.038793	0.106964	2.000000	12.000000
1.000000	1.500000	2.000000	10.000000	1.000000	0.360422	1.000000	1.000000	1.000000	0.187099	1.000000	1.000000	136.465111	0.079727	2.000000	12.000000
1.000000	1.500000	2.000000	31.000000	1.000000	0.234429	1.000000	1.000000	1.000000	0.156774	1.000000	1.000000	136.912276	1.019990	2.000000	11.000000
1.000000	1.500000	2.000000	2.000000	1.000000	0.333890	1.000000	1.000000	1.000000	0.156342	1.000000	1.000000	136.025772	0.119508	2.000000	11.000000
1.000000	1.500000	2.000000	22.000000	1.000000	0.285127	1.000000	1.000000	1.000000	0.163810	1.000000	1.000000	135.834919	0.079051	2.000000	12.000000
1.000000	1.500000	2.000000	26.000000	1.000000	0.204376	1.000000	1.000000	1.000000	0.161455	1.000000	1.000000	136.135579	0.110799	2.000000	12.000000
1.000000	1.500000	2.000000	28.000000	1.000000	0.363725	1.000000	1.000000	1.000000	0.159491	1.000000	1.000000	136.033195	0.099279	2.000000	11.000000
1.000000	1.500000	2.000000	38.000000	1.000000	0.259604	1.000000	1.000000	1.000000	0.163593	1.000000	1.000000	136.095559	0.109481	2.000000	11.000000
1.000000	1.500000	2.000000	36.000000	1.000000	0.118449	1.000000	1.000000	1.000000	0.178765	1.000000	1.000000	136.436009	0.078826	2.000000	13.000000
1.000000	1.500000	2.000000	32.000000	1.000000	0.248474	1.000000	1.000000	1.000000	0.171166	1.000000	1.000000	136.104243	0.089483	2.000000	12.000000
1.000000	1.500000	2.000000	25.000000	1.000000	0.298862	1.000000	1.000000	1.000000	0.163281	1.000000	1.000000	135.838837	0.107914	2.000000	15.000000
1.000000	1.500000	2.000000	21.000000	1.000000	0.291623	1.000000	1.000000	1.000000	0.175146	1.000000	1.000000	136.019511	0.082944	2.000000	12.000000
1.000000	1.500000	2.000000	20.000000	1.000000	0.266528	1.000000	1.000000	1.000000	0.176758	1.000000	1.000000	136.257384	0.087715	2.000000	15.000000
1.000000	1.500000	2.000000	23.000000	1.000000	0.184202	1.000000	1.000000	1.000000	0.155851	1.000000	1.000000	136.936240	0.996913	2.000000	15.000000
1.000000	1.500000	2.000000	17.000000	1.000000	0.201097	1.000000	1.000000	1.000000	0.164948	1.000000	1.000000	135.956758	0.118125	2.000000	16.000000
1.000000	1.500000	2.000000	6.000000	1.000000	0.224499	1.000000	1.000000	1.000000	0.154575	1.000000	1.000000	136.009707	0.102590	2.000000	16.000000
1.000000	1.500000	2.000000	11.000000	1.000000	0.330825	1.000000	1.000000	1.000000	0.165876	1.000000	1.000000	136.110020	0.122623	2.000000	15.000000
1.000000	1.500000	2.000000	12.000000	1.000000	0.301275	1.000000	1.000000	1.000000	0.156653	1.000000	1.000000	136.953796	0.996705	2.000000	16.000000
1.000000	1.500000	2.000000	35.000000	1.000000	0.239941	1.000000	1.000000	1.000000	0.152872	1.000000	1.000000	136.074637	0.091411	1.000000	18.000000
1.000000	1.500000	2.000000	19.000000	1.000000	0.237085	1.000000	1.000000	1.000000	0.160791	1.000000	1.000000	137.120811	1.010760	2.000000	17.000000
1.000000	1.500000	2.000000	9.000000	1.000000	0.365274	1.000000	1.000000	1.000000	0.142892	1.000000	1.000000	137.075557	0.974127	1.000000	19.000000
1.000000	1.500000	2.000000	5.000000	1.000000	0.117395	1.000000	1.000000	1.000000	0.167554	1.000000	1.000000	136.068096	0.091057	2.000000	16.000000
1.000000	1.500000	2.000000	15.000000	1.000000	0.190351	1.000000	1.000000	1.000000	0.152222	1.000000	1.000000	136.949786	1.014439	1.000000	21.000000
1.000000	1.500000	2.000000	24.000000	1.000000	0.335809	1.000000	1.000000	1.000000	0.141991	1.000000	1.000000	136.330532	0.108441	1.000000	19.000000
1.000000	1.500000	2.000000	4.000000	1.000000	0.170720	1.000000	1.000000	1.000000	0.158374	1.000000	1.000000	136.034609	0.157811	1.000000	19.000000
1.000000	1.500000	2.000000	18.000000	1.000000	0.247857	1.000000	1.000000	1.000000	0.166486	1.000000	1.000000	136.055955	0.112660	1.000000	18.000000
1.000000	1.500000	2.000000	34.000000	1.000000	0.201109	1.000000	1.000000	1.000000	0.140436	1.000000	1.000000	136.930865	0.979155	1.000000	20.000000
1.000000	1.500000	2.000000	8.000000	1.000000	0.116956	1.000000	1.000000	1.000000	0.186655	1.000000	1.000000	136.514349	0.085302	1.000000	25.000000
1.000000	1.500000	2.000000	39.000000	1.000000	0.334507	1.000000	1.000000	1.000000	0.144431	1.000000	1.000000	136.957616	0.975999	1.000000	22.000000
1.000000	1.500000	2.000000	29.000000	1.000000	0.388695	1.000000	1.000000	1.000000	0.168262	1.000000	1.000000	136.098151	0.082515	1.000000	19.000000
1.000000	1.500000	2.000000	40.000000	1.000000	0.373892	1.000000	1.000000	1.000000	0.178425	1.000000	1.000000	136.363013	0.090915	1.000000	24.000000
1.000000	1.500000	2.000000	16.000000	1.000000	0.297085	1.000000	1.000000	1.000000	0.160315	1.000000	1.000000	135.990904	0.109694	1.000000	22.000000
1.000000	1.500000	2.000000	27.000000	1.000000	0.183709	1.000000	1.000000	1.000000	0.188725	1.000000	1.000000	136.517905	0.077466	2.000000	39.000000
2.000000	10.000000	1.000000	40.000000	1.000000	0.324732	1.000000	1.000000	1.000000	0.502137	1.000000	1.000000	178.425040	0.075334	2.000000	9.000000
2.000000	10.000000	1.000000	18.000000	1.000000	0.176316	1.000000	1.000000	1.000000	0.380078	1.000000	1.000000	178.198355	0.080216	2.000000	10.000000
2.000000	10.000000	1.000000	15.000000	1.000000	0.252780	1.000000	1.000000	1.000000	0.415710	1.000000	1.000000	177.989643	0.076171	2.000000	9.000000
2.000000	10.000000	1.000000	1.000000	1.000000	0.250086	1.000000	1.000000	1.000000	0.391511	1.000000	1.000000	178.175481	0.082920	2.000000	9.000000
2.000000	10.000000	1.000000	28.000000	1.000000	0.238764	1.000000	1.000000	1.000000	0.392788	1.000000	1.000000	177.912953	0.058588	2.000000	10.000000
2.000000	10.000000	1.000000	6.000000	1.000000	0.160604	1.000000	1.000000	1.000000	0.425122	1.000000	1.000000	177.934139	0.070276	2.000000	12.000000
2.000000	10.000000	1.000000	3.000000	1.000000	0.311467	1.000000	1.000000	1.000000	0.428564	1.000000	1.000000	178.038001	0.077354	2.000000	10.000000
2.000000	10.000000	1.000000	10.000000	1.000000	0.121119	1.000000	1.000000	1.000000	0.419336	1.000000	1.000000	178.135576	0.066820	2.000000	9.000000
2.000000	10.000000	1.000000	16.000000	1.000000	0.180422	1.000000	1.000000	1.000000	0.445374	1.000000	1.000000	177.982663	0.075693	2.000000	11.000000
2.000000	10.000000	1.000000	38.000000	1.000000	0.389839	1.000000	1.000000	1.000000	0.470081	1.000000	1.000000	178.250037	0.080685	2.000000	9.000000
2.000000	10.000000	1.000000	17.000000	1.000000	0.163037	1.000000	1.000000	1.000000	0.390517	1.000000	1.000000	178.090956	0.074680	2.000000	13.000000
2.000000	10.000000	1.000000	12.000000	1.000000	0.391150	1.000000	1.000000	1.000000	0.386925	1.000000	1.000000	178.164266	0.075505	2.000000	12.000000
2.000000	10.000000	1.000000	23.000000	1.000000	0.371435	1.000000	1.000000	1.000000	0.420169	1.000000	1.000000	178.024620	0.068265	2.000000	12.000000
