subID	Model	randi	Mp0	wp0	Mp	wp	nll	nllsd	success	iterations
1.000000	2.000000	23.000000	64.869650	NaN	0.187594	NaN	112.923690	0.018611	1.000000	22.000000
1.000000	2.000000	14.000000	5.083155	NaN	0.186934	NaN	112.902642	0.018152	1.000000	19.000000
1.000000	2.000000	4.000000	40.292218	NaN	0.186558	NaN	112.914106	0.025124	1.000000	19.000000
1.000000	2.000000	31.000000	5.241598	NaN	0.188917	NaN	112.899623	0.025837	1.000000	21.000000
1.000000	2.000000	38.000000	37.759252	NaN	0.188797	NaN	112.942617	0.024948	1.000000	20.000000
1.000000	2.000000	8.000000	7.019218	NaN	0.183120	NaN	112.963003	0.023694	1.000000	21.000000
1.000000	2.000000	22.000000	74.939220	NaN	0.185528	NaN	112.913491	0.024547	1.000000	19.000000
1.000000	2.000000	6.000000	87.829014	NaN	0.187688	NaN	112.922408	0.023645	1.000000	20.000000
1.000000	2.000000	19.000000	59.595285	NaN	0.183733	NaN	112.934326	0.022535	1.000000	22.000000
1.000000	2.000000	25.000000	22.350321	NaN	0.192177	NaN	112.912099	0.021628	1.000000	21.000000
1.000000	2.000000	9.000000	5.244048	NaN	0.185118	NaN	112.961260	0.026165	1.000000	20.000000
1.000000	2.000000	36.000000	86.655053	NaN	0.185806	NaN	112.940245	0.019773	1.000000	21.000000
1.000000	2.000000	3.000000	79.431541	NaN	0.186461	NaN	112.883082	0.024487	1.000000	21.000000
1.000000	2.000000	1.000000	59.389700	NaN	0.188065	NaN	112.903797	0.018458	1.000000	21.000000
1.000000	2.000000	18.000000	14.786872	NaN	0.184436	NaN	112.919656	0.017273	2.000000	23.000000
1.000000	2.000000	17.000000	74.921495	NaN	0.189255	NaN	112.912842	0.021072	2.000000	19.000000
1.000000	2.000000	2.000000	63.827705	NaN	0.189983	NaN	112.949989	0.027810	2.000000	16.000000
1.000000	2.000000	26.000000	20.059623	NaN	0.186653	NaN	112.945099	0.030999	1.000000	20.000000
1.000000	2.000000	5.000000	49.285404	NaN	0.193612	NaN	112.945942	0.020675	2.000000	18.000000
1.000000	2.000000	15.000000	30.688122	NaN	0.188150	NaN	112.914726	0.019110	1.000000	22.000000
1.000000	2.000000	24.000000	33.185115	NaN	0.187972	NaN	112.900334	0.022170	1.000000	23.000000
1.000000	2.000000	10.000000	73.433651	NaN	0.187121	NaN	112.894913	0.018539	1.000000	21.000000
1.000000	2.000000	20.000000	21.468534	NaN	0.186414	NaN	112.898623	0.023355	1.000000	21.000000
1.000000	2.000000	35.000000	30.591811	NaN	0.185379	NaN	112.938485	0.020232	1.000000	22.000000
1.000000	2.000000	29.000000	50.787967	NaN	0.187849	NaN	112.887679	0.019394	1.000000	24.000000
1.000000	2.000000	13.000000	83.006290	NaN	0.187935	NaN	112.917038	0.023636	2.000000	23.000000
1.000000	2.000000	33.000000	76.592198	NaN	0.187735	NaN	112.903688	0.023828	1.000000	20.000000
1.000000	2.000000	12.000000	57.187411	NaN	0.186414	NaN	112.904762	0.020568	1.000000	17.000000
1.000000	3.000000	6.000000	38.464606	1.376167	0.213440	0.000000	108.661542	0.018419	2.000000	14.000000
1.000000	3.000000	12.000000	29.686617	0.602248	0.223907	0.000000	109.031497	0.021524	2.000000	14.000000
1.000000	3.000000	21.000000	26.553861	1.184966	0.208393	0.000000	108.654747	0.024168	2.000000	14.000000
1.000000	3.000000	31.000000	30.751034	0.490973	0.213066	0.000000	108.702755	0.015577	2.000000	14.000000
1.000000	3.000000	28.000000	6.587807	0.555174	0.217926	0.000000	108.843623	0.013961	2.000000	14.000000
1.000000	3.000000	17.000000	9.250915	0.883543	0.208487	0.000000	108.570005	0.020250	2.000000	15.000000
1.000000	3.000000	7.000000	10.648090	1.361115	0.221291	0.000000	108.941331	0.019601	2.000000	14.000000
1.000000	3.000000	39.000000	39.894122	0.539231	0.208580	0.000000	108.655781	0.019637	2.000000	16.000000
1.000000	3.000000	30.000000	40.837492	0.037352	0.215963	0.000000	108.749835	0.020889	2.000000	15.000000
1.000000	3.000000	16.000000	25.352071	0.261935	0.225561	0.000000	109.084151	0.018636	2.000000	17.000000
1.000000	3.000000	33.000000	48.947130	0.059774	0.208954	0.000000	108.627722	0.021784	2.000000	16.000000
1.000000	3.000000	37.000000	15.149826	0.989109	0.222038	0.000000	108.957625	0.018101	1.000000	19.000000
1.000000	3.000000	29.000000	14.035902	0.504531	0.234566	0.000000	109.583724	0.019668	2.000000	17.000000
1.000000	3.000000	23.000000	13.976173	0.682885	0.186892	0.000000	109.123202	0.024679	2.000000	20.000000
1.000000	3.000000	8.000000	2.636254	0.428800	0.209328	0.000000	108.639559	0.019102	2.000000	14.000000
1.000000	3.000000	35.000000	31.578847	1.152497	0.205929	0.000000	108.632405	0.022037	1.000000	16.000000
1.000000	3.000000	5.000000	31.534505	1.280821	0.211571	0.000000	108.696981	0.020477	2.000000	15.000000
1.000000	3.000000	4.000000	13.558269	0.275139	0.217178	0.000000	108.781686	0.024683	2.000000	14.000000
1.000000	3.000000	38.000000	18.471767	0.886733	0.178999	0.000000	109.770118	0.025774	1.000000	18.000000
1.000000	3.000000	1.000000	33.968270	1.228790	0.206209	0.000000	108.627148	0.016717	1.000000	19.000000
1.000000	3.000000	26.000000	46.576904	1.266307	0.205583	0.000000	108.590181	0.019981	1.000000	21.000000
1.000000	3.000000	25.000000	35.150314	0.624070	0.204344	0.000070	108.637184	0.017603	1.000000	19.000000
1.000000	3.000000	10.000000	39.766041	1.076052	0.199955	0.000001	108.644202	0.019062	1.000000	19.000000
1.000000	3.000000	27.000000	32.372082	0.033581	0.206898	0.000000	108.627559	0.016005	1.000000	17.000000
1.000000	3.000000	2.000000	7.278076	0.103073	0.000000	0.171610	113.193753	0.022354	2.000000	18.000000
1.000000	3.000000	40.000000	26.676214	1.363050	0.245391	0.000690	110.407684	0.021669	1.000000	18.000000
1.000000	3.000000	19.000000	46.864159	1.075209	0.206382	0.000000	108.585598	0.020425	1.000000	17.000000
1.000000	3.000000	3.000000	1.338444	0.853551	0.070223	0.114211	110.959424	0.019213	1.000000	22.000000
1.000000	3.000000	15.000000	41.555587	0.525994	0.214248	0.000000	108.715442	0.021323	1.000000	19.000000
1.000000	3.000000	9.000000	32.580629	0.192322	0.197135	0.008144	108.747898	0.025096	1.000000	18.000000
1.000000	3.000000	11.000000	8.359680	1.202854	0.073206	0.111066	110.823768	0.018968	2.000000	23.000000
1.000000	3.000000	14.000000	40.859895	1.074116	0.174479	0.000000	110.194746	0.024889	2.000000	20.000000
1.000000	3.000000	24.000000	15.445472	0.661240	0.222642	0.000286	108.994864	0.016642	1.000000	22.000000
1.000000	3.000000	22.000000	38.275297	0.851625	0.204636	0.000001	108.649038	0.015957	1.000000	21.000000
1.000000	3.000000	13.000000	43.495668	1.032235	0.204877	0.000000	108.602028	0.021596	1.000000	18.000000
1.000000	3.000000	36.000000	49.353552	0.811027	0.206770	0.000000	108.601599	0.019871	1.000000	19.000000
1.000000	3.000000	18.000000	1.903961	0.535541	0.211469	0.001098	108.727490	0.020010	2.000000	21.000000
1.000000	3.000000	32.000000	22.358804	1.136432	0.099484	0.095108	110.522940	0.016886	1.000000	22.000000
1.000000	3.000000	34.000000	45.964243	0.978148	0.084386	0.101080	110.531330	0.016412	1.000000	21.000000
1.000000	3.000000	20.000000	21.340248	0.045268	0.201674	0.000000	108.650362	0.021286	1.000000	25.000000
1.000000	4.000000	21.000000	48.044521	1.048630	0.092432	0.076727	112.887616	0.021058	2.000000	12.000000
1.000000	4.000000	14.000000	10.722521	0.570021	0.191757	0.000000	112.996329	0.022190	2.000000	13.000000
1.000000	4.000000	40.000000	48.624164	1.073667	0.019043	0.119287	113.097279	0.023648	2.000000	15.000000
1.000000	4.000000	12.000000	27.047222	1.204791	0.189234	0.000000	112.922686	0.021737	2.000000	14.000000
1.000000	4.000000	35.000000	11.869329	0.386982	0.188393	0.000000	112.936563	0.024022	2.000000	14.000000
1.000000	4.000000	30.000000	10.268723	0.022560	0.081074	0.074716	112.717759	0.017745	2.000000	17.000000
1.000000	4.000000	36.000000	35.199899	0.759083	0.189514	0.000000	112.930966	0.023114	2.000000	14.000000
1.000000	4.000000	31.000000	36.927314	0.385912	0.109910	0.056853	112.690534	0.014793	2.000000	18.000000
1.000000	4.000000	37.000000	4.889728	0.556259	0.095038	0.067027	112.698035	0.018222	2.000000	21.000000
1.000000	4.000000	17.000000	5.273683	0.093949	0.087134	0.067588	112.743694	0.021161	2.000000	20.000000
1.000000	4.000000	2.000000	38.716055	1.364466	0.087622	0.070767	112.689049	0.019124	1.000000	19.000000
1.000000	4.000000	33.000000	28.340995	0.978076	0.093513	0.067680	112.706358	0.021124	2.000000	19.000000
1.000000	4.000000	6.000000	6.849455	0.151128	0.054820	0.090167	112.844141	0.018133	2.000000	19.000000
1.000000	4.000000	26.000000	21.603370	1.024935	0.053590	0.096536	112.863133	0.022382	2.000000	19.000000
1.000000	4.000000	11.000000	18.738415	0.586791	0.096206	0.061278	112.685518	0.017089	2.000000	18.000000
1.000000	4.000000	28.000000	42.068692	0.486858	0.115536	0.049670	112.699164	0.023397	2.000000	20.000000
1.000000	4.000000	5.000000	7.044604	0.191643	0.078168	0.075600	112.731742	0.023064	2.000000	20.000000
1.000000	4.000000	16.000000	20.605256	0.862848	0.101177	0.060942	112.695101	0.021075	1.000000	22.000000
1.000000	4.000000	18.000000	18.104158	0.863550	0.087502	0.071191	112.754465	0.022289	2.000000	20.000000
1.000000	4.000000	29.000000	40.045331	1.391775	0.124164	0.044729	112.708459	0.025357	1.000000	22.000000
1.000000	4.000000	20.000000	30.363591	0.412623	0.114582	0.050657	112.658342	0.021230	2.000000	18.000000
1.000000	4.000000	23.000000	24.249117	1.029297	0.137091	0.036351	112.687989	0.020802	1.000000	22.000000
1.000000	4.000000	22.000000	48.040977	0.891627	0.117030	0.049231	112.702121	0.022143	2.000000	22.000000
1.000000	4.000000	10.000000	12.920238	1.293770	0.110789	0.053724	112.693627	0.017046	2.000000	21.000000
1.000000	4.000000	38.000000	20.760685	0.736623	0.120453	0.051221	112.747492	0.026281	2.000000	23.000000
1.000000	4.000000	39.000000	7.664651	0.614199	0.069155	0.083564	112.772468	0.018640	1.000000	20.000000
1.000000	4.000000	3.000000	2.372644	0.200487	0.142506	0.031084	112.748731	0.021363	1.000000	21.000000
1.000000	4.000000	25.000000	5.366972	0.069245	0.084643	0.073475	112.678191	0.021917	1.000000	21.000000
1.000000	4.000000	4.000000	22.060298	0.041689	0.062500	0.085175	112.749369	0.022362	1.000000	21.000000
1.000000	4.000000	15.000000	42.337129	0.663128	0.058452	0.093268	112.839536	0.023483	1.000000	21.000000
1.000000	4.000000	8.000000	12.873133	0.622198	0.099309	0.060507	112.722272	0.013307	2.000000	21.000000
1.000000	4.000000	27.000000	10.352916	1.010599	0.074902	0.080440	112.754857	0.019626	2.000000	21.000000
1.000000	4.000000	9.000000	4.314346	0.125354	0.073379	0.081004	112.755889	0.019642	2.000000	23.000000
1.000000	4.000000	13.000000	31.646425	0.667158	0.185540	0.000000	112.983844	0.024354	1.000000	19.000000
1.000000	4.000000	34.000000	30.060624	1.177549	0.086348	0.070962	112.685685	0.019047	1.000000	22.000000
1.000000	4.000000	24.000000	5.314405	1.381113	0.061308	0.088886	112.806819	0.022810	1.000000	21.000000
1.000000	4.000000	1.000000	42.034307	1.165461	0.084732	0.072215	112.694957	0.018955	2.000000	23.000000
1.000000	4.000000	19.000000	6.215246	0.965533	0.085723	0.068763	112.751360	0.017580	1.000000	24.000000
1.000000	4.000000	7.000000	23.812763	1.005747	0.049769	0.099803	112.903777	0.020646	1.000000	22.000000
1.000000	4.000000	32.000000	33.024444	1.220834	0.103561	0.059816	112.717665	0.020976	2.000000	29.000000
1.000000	5.000000	24.000000	18.789296	0.974096	0.001099	0.126636	113.998728	0.021468	2.000000	12.000000
1.000000	5.000000	3.000000	3.942535	1.192681	0.186523	0.000000	112.919462	0.020264	2.000000	13.000000
1.000000	5.000000	23.000000	45.369562	1.164838	0.105564	0.054134	112.728956	0.023763	2.000000	19.000000
1.000000	5.000000	30.000000	35.878998	0.439772	0.124665	0.044222	112.658779	0.013908	1.000000	20.000000
1.000000	5.000000	12.000000	23.521505	0.455587	0.126060	0.042238	112.669908	0.022203	2.000000	17.000000
1.000000	5.000000	27.000000	24.718489	0.553856	0.188077	0.000000	112.941526	0.024067	1.000000	19.000000
1.000000	5.000000	11.000000	7.416308	0.764864	0.136247	0.036312	112.679390	0.021824	2.000000	22.000000
1.000000	5.000000	28.000000	24.711425	0.368007	0.095232	0.061815	112.676437	0.022767	2.000000	22.000000
1.000000	5.000000	32.000000	28.342596	1.376457	0.182402	0.000000	112.923383	0.022591	1.000000	19.000000
1.000000	5.000000	16.000000	12.510460	0.069676	0.142899	0.026482	112.736032	0.019496	1.000000	19.000000
1.000000	5.000000	40.000000	23.105927	0.349994	0.075671	0.079118	112.834658	0.018575	2.000000	21.000000
1.000000	5.000000	35.000000	38.322617	0.806999	0.115768	0.051931	112.690899	0.024827	2.000000	21.000000
1.000000	5.000000	6.000000	21.135946	0.783273	0.092879	0.068579	112.735410	0.022090	1.000000	19.000000
1.000000	5.000000	5.000000	5.461988	1.108373	0.130803	0.038104	112.713852	0.023516	1.000000	20.000000
1.000000	5.000000	38.000000	29.819145	1.014674	0.102050	0.061189	112.680623	0.020950	2.000000	21.000000
1.000000	5.000000	10.000000	20.619645	0.269797	0.164315	0.017426	112.740429	0.021392	1.000000	22.000000
1.000000	5.000000	37.000000	5.692184	1.169350	0.119587	0.046237	112.660701	0.020848	1.000000	21.000000
1.000000	5.000000	26.000000	45.324832	0.450931	0.115924	0.049979	112.654372	0.024460	1.000000	21.000000
1.000000	5.000000	2.000000	35.618152	0.301081	0.094455	0.062386	112.752446	0.026766	2.000000	25.000000
1.000000	5.000000	25.000000	23.308548	1.047986	0.092193	0.067973	112.724528	0.021973	2.000000	22.000000
1.000000	5.000000	8.000000	49.268116	0.505012	0.118974	0.051133	112.658012	0.015386	2.000000	22.000000
1.000000	5.000000	29.000000	26.986840	0.859733	0.124090	0.044773	112.643109	0.024377	1.000000	23.000000
1.000000	5.000000	31.000000	37.737668	1.093031	0.125230	0.045175	112.652437	0.017473	1.000000	25.000000
1.000000	5.000000	15.000000	43.334707	0.656423	0.124140	0.040601	112.708014	0.021782	2.000000	24.000000
1.000000	5.000000	21.000000	5.740265	0.753523	0.132962	0.040827	112.678109	0.026277	1.000000	23.000000
1.000000	5.000000	4.000000	17.390838	0.394519	0.091739	0.067805	112.714095	0.022752	1.000000	22.000000
1.000000	5.000000	39.000000	43.599401	0.228423	0.086671	0.073184	112.746872	0.021936	1.000000	21.000000
1.000000	5.000000	22.000000	5.601831	0.354336	0.090709	0.069515	112.741186	0.020296	1.000000	23.000000
1.000000	5.000000	18.000000	34.005586	0.906092	0.064674	0.090785	112.919078	0.017213	1.000000	21.000000
1.000000	5.000000	20.000000	26.938299	1.356359	0.150894	0.026900	112.701304	0.022652	1.000000	22.000000
1.000000	5.000000	17.000000	36.170125	0.758886	0.150746	0.027965	112.711810	0.020489	1.000000	26.000000
1.000000	5.000000	1.000000	7.277781	0.558992	0.170568	0.010339	112.855413	0.021223	1.000000	22.000000
1.000000	5.000000	34.000000	1.999914	0.258659	0.129917	0.040333	112.646578	0.026363	1.000000	22.000000
1.000000	5.000000	7.000000	13.626777	0.124612	0.099572	0.063994	112.723984	0.022005	1.000000	22.000000
1.000000	5.000000	36.000000	22.601456	0.120192	0.116970	0.049908	112.692448	0.019756	1.000000	24.000000
1.000000	5.000000	9.000000	42.352788	0.119289	0.133860	0.037969	112.657242	0.025373	1.000000	26.000000
1.000000	5.000000	14.000000	10.767682	0.572290	0.101119	0.062099	112.691494	0.021933	1.000000	28.000000
1.000000	5.000000	13.000000	18.126754	0.117505	0.133133	0.037144	112.694802	0.021545	2.000000	24.000000
1.000000	5.000000	33.000000	1.368904	0.553917	0.135577	0.037164	112.671068	0.024181	1.000000	33.000000
1.000000	5.000000	19.000000	11.773797	0.569899	0.122806	0.044482	112.665262	0.016250	1.000000	27.000000
2.000000	1.000000	17.000000	24.583642	NaN	11.538086	NaN	268.668074	0.027126	2.000000	12.000000
2.000000	1.000000	30.000000	4.085578	NaN	10.051636	NaN	267.775520	0.028877	2.000000	10.000000
2.000000	1.000000	10.000000	12.413906	NaN	15.665100	NaN	270.227856	0.028783	2.000000	13.000000
2.000000	1.000000	32.000000	22.957799	NaN	10.900604	NaN	268.286511	0.024569	2.000000	13.000000
2.000000	1.000000	2.000000	66.359156	NaN	13.964142	NaN	269.672337	0.025993	2.000000	13.000000
2.000000	1.000000	37.000000	28.529249	NaN	14.486816	NaN	269.744353	0.030829	2.000000	13.000000
2.000000	1.000000	11.000000	51.793222	NaN	9.311432	NaN	267.267689	0.025416	2.000000	13.000000
2.000000	1.000000	21.000000	5.098814	NaN	10.066742	NaN	267.831709	0.035497	2.000000	11.000000
2.000000	1.000000	28.000000	27.108075	NaN	19.079102	NaN	270.945433	0.020290	2.000000	12.000000
2.000000	1.000000	23.000000	97.626741	NaN	10.674011	NaN	268.159382	0.029219	2.000000	13.000000
2.000000	1.000000	31.000000	97.609140	NaN	10.571289	NaN	268.077645	0.018867	2.000000	13.000000
2.000000	1.000000	16.000000	9.148866	NaN	8.238892	NaN	266.339409	0.026858	2.000000	10.000000
2.000000	1.000000	1.000000	32.405109	NaN	10.474609	NaN	268.061893	0.031787	2.000000	12.000000
2.000000	1.000000	4.000000	79.503043	NaN	8.577271	NaN	266.692339	0.029485	2.000000	10.000000
2.000000	1.000000	29.000000	97.111492	NaN	8.230394	NaN	266.302895	0.031509	2.000000	14.000000
2.000000	1.000000	3.000000	48.710550	NaN	12.000336	NaN	268.828742	0.024666	2.000000	13.000000
2.000000	1.000000	34.000000	67.519289	NaN	8.031748	NaN	266.128965	0.023385	2.000000	14.000000
2.000000	1.000000	12.000000	40.385120	NaN	10.958008	NaN	268.343499	0.031971	2.000000	12.000000
2.000000	1.000000	26.000000	18.767087	NaN	10.435333	NaN	268.045391	0.034517	2.000000	11.000000
2.000000	1.000000	7.000000	55.932227	NaN	6.160278	NaN	263.677338	0.027475	2.000000	10.000000
2.000000	1.000000	33.000000	69.945482	NaN	14.761749	NaN	269.930705	0.036743	2.000000	13.000000
2.000000	1.000000	8.000000	24.552302	NaN	12.581169	NaN	269.133634	0.027926	2.000000	12.000000
2.000000	1.000000	18.000000	23.414157	NaN	6.146636	NaN	263.631222	0.031166	2.000000	13.000000
2.000000	1.000000	9.000000	51.469116	NaN	11.423279	NaN	268.560928	0.029469	2.000000	13.000000
2.000000	1.000000	22.000000	99.812481	NaN	14.879578	NaN	269.926523	0.032949	2.000000	13.000000
2.000000	1.000000	35.000000	44.300565	NaN	13.856888	NaN	269.583979	0.023129	2.000000	12.000000
2.000000	1.000000	39.000000	81.752451	NaN	19.954506	NaN	271.151224	0.031918	2.000000	12.000000
2.000000	1.000000	13.000000	16.549895	NaN	7.029829	NaN	265.001222	0.033013	2.000000	14.000000
2.000000	1.000000	14.000000	70.956907	NaN	14.066864	NaN	269.683390	0.027583	2.000000	13.000000
2.000000	1.000000	27.000000	81.011085	NaN	11.680084	NaN	268.740170	0.023364	2.000000	13.000000
2.000000	1.000000	38.000000	44.665245	NaN	6.244873	NaN	263.833202	0.029844	2.000000	14.000000
2.000000	1.000000	6.000000	82.549247	NaN	14.393158	NaN	269.800080	0.021448	2.000000	13.000000
2.000000	1.000000	15.000000	61.536542	NaN	7.695635	NaN	265.757851	0.030061	2.000000	14.000000
2.000000	1.000000	25.000000	9.578971	NaN	19.112335	NaN	270.983112	0.032172	2.000000	13.000000
2.000000	1.000000	40.000000	18.577258	NaN	5.673859	NaN	262.815268	0.033662	2.000000	14.000000
2.000000	1.000000	36.000000	13.951263	NaN	10.258780	NaN	267.921803	0.032428	2.000000	14.000000
2.000000	1.000000	19.000000	51.299906	NaN	14.084991	NaN	269.713872	0.032775	2.000000	13.000000
2.000000	1.000000	20.000000	58.379466	NaN	0.140095	NaN	136.885004	0.016744	2.000000	19.000000
2.000000	1.000000	24.000000	27.614802	NaN	0.089784	NaN	125.754234	0.022213	1.000000	23.000000
2.000000	1.000000	5.000000	1.090841	NaN	0.078929	NaN	125.000653	0.024344	1.000000	21.000000
2.000000	2.000000	10.000000	61.994534	NaN	0.051331	NaN	135.091064	0.020750	2.000000	13.000000
2.000000	2.000000	21.000000	93.106348	NaN	0.047271	NaN	135.068362	0.019104	2.000000	12.000000
2.000000	2.000000	16.000000	93.979994	NaN	0.045996	NaN	135.031441	0.021015	2.000000	13.000000
2.000000	2.000000	30.000000	86.824100	NaN	0.047707	NaN	135.048918	0.018094	2.000000	11.000000
2.000000	2.000000	23.000000	8.021364	NaN	0.047743	NaN	135.066124	0.019986	2.000000	11.000000
2.000000	2.000000	36.000000	96.564819	NaN	0.051331	NaN	135.138561	0.023136	2.000000	13.000000
2.000000	2.000000	39.000000	9.943117	NaN	0.045666	NaN	135.053275	0.022349	2.000000	11.000000
2.000000	2.000000	29.000000	17.643281	NaN	0.048002	NaN	135.062803	0.018200	2.000000	13.000000
2.000000	2.000000	18.000000	82.602216	NaN	0.045571	NaN	135.109936	0.019268	2.000000	13.000000
2.000000	2.000000	5.000000	91.390562	NaN	0.047365	NaN	135.051701	0.020614	2.000000	14.000000
2.000000	2.000000	32.000000	15.955051	NaN	0.048243	NaN	135.070249	0.023622	2.000000	14.000000
2.000000	2.000000	8.000000	66.909088	NaN	0.047884	NaN	135.035446	0.016681	2.000000	13.000000
2.000000	2.000000	1.000000	16.659827	NaN	0.046138	NaN	135.091900	0.019500	2.000000	14.000000
2.000000	2.000000	15.000000	84.519125	NaN	0.047365	NaN	135.050591	0.022302	2.000000	13.000000
2.000000	2.000000	11.000000	17.312158	NaN	0.045902	NaN	135.046518	0.018614	2.000000	15.000000
2.000000	2.000000	34.000000	27.791084	NaN	0.048970	NaN	135.065819	0.019802	2.000000	16.000000
2.000000	2.000000	7.000000	49.867248	NaN	0.048073	NaN	135.068579	0.021762	2.000000	13.000000
